; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065206784,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1537232419,"CurrentTimeLocal","Mon Sep 17 18:00:19 2018","Hostname","nid01799","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 5.7e-05
; "Time_ContextDestroy [ms]", 2.5e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Complex","float",1,"powerof2",16,0,0,3,2,"Success",0.000175,0.023143,0.01784,8.1e-05,0.000284,0.00015,2.2e-05,0.000413,0.042369,128,0,128,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16,0,0,4,2,"Success",0.000156,0.023633,0.017722,9.1e-05,0.000284,0.000117,2.2e-05,0.000465,0.042805,128,0,128,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16,0,0,5,2,"Success",0.000162,0.023307,0.017654,6.8e-05,0.000269,0.000144,3.3e-05,0.000408,0.042282,128,0,128,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16,0,0,6,2,"Success",0.000159,0.023068,0.017547,5.5e-05,0.000263,9e-05,3.4e-05,0.000404,0.041891,128,0,128,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16,0,0,7,2,"Success",0.000158,0.022641,0.017594,6.8e-05,0.000283,0.000113,3.4e-05,0.000487,0.04163,128,0,128,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16,0,0,8,2,"Success",0.000176,0.02526,0.019666,7.6e-05,0.000318,0.000117,3.4e-05,0.000456,0.046374,128,0,128,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16,0,0,9,2,"Success",0.000146,0.023112,0.018118,6.8e-05,0.000276,0.000101,3.4e-05,0.000463,0.042534,128,0,128,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16,0,0,10,2,"Success",0.000158,0.023065,0.017841,7.4e-05,0.00025,0.000127,3.4e-05,0.000402,0.042222,128,0,128,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16,0,0,11,2,"Success",0.000157,0.023335,0.01768,6e-05,0.000265,0.000114,3.4e-05,0.000415,0.042315,128,0,128,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,0,3,"Warmup",0.000124,0.029545,0.022573,0.000103,0.000369,0.000282,5.3e-05,0.000485,0.053831,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,1,3,"Warmup",0.000155,0.02873,0.02189,8.2e-05,0.000359,0.000264,3.5e-05,0.000463,0.052281,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,2,3,"Success",0.000159,0.027509,0.021565,0.000106,0.000395,0.000279,3.4e-05,0.000441,0.05078,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,3,3,"Success",0.000145,0.027939,0.022027,8.3e-05,0.000381,0.000261,3.5e-05,0.000434,0.051559,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,4,3,"Success",0.000155,0.027754,0.021527,9.7e-05,0.000394,0.000239,3.3e-05,0.000471,0.050954,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,5,3,"Success",0.000143,0.027514,0.021658,0.00011,0.000388,0.000239,3.5e-05,0.000435,0.050756,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,6,3,"Success",0.00013,0.027643,0.021819,8.4e-05,0.000343,0.000233,3.4e-05,0.000444,0.051024,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,7,3,"Success",0.000142,0.027182,0.021515,0.000111,0.000355,0.000238,3.4e-05,0.000469,0.050273,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,8,3,"Success",0.000161,0.029668,0.024027,9.6e-05,0.000395,0.000259,3.8e-05,0.00048,0.055393,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,9,3,"Success",0.000134,0.027442,0.021862,8.9e-05,0.000356,0.000237,3.4e-05,0.000439,0.050868,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,10,3,"Success",0.000133,0.027811,0.021645,0.000111,0.000355,0.000219,3.4e-05,0.000433,0.051026,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32,0,0,11,3,"Success",0.000129,0.027541,0.021557,8.5e-05,0.00037,0.000263,3.5e-05,0.00042,0.050673,256,0,256,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,0,4,"Warmup",0.000174,0.035385,0.026923,0.000135,0.000703,0.00056,5.6e-05,0.000493,0.064735,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,1,4,"Warmup",0.000156,0.033336,0.026821,0.000111,0.000641,0.000521,4.1e-05,0.000468,0.062355,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,2,4,"Success",0.000163,0.033206,0.026766,0.0001,0.000667,0.000506,4.1e-05,0.000455,0.062154,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,3,4,"Success",0.000178,0.032233,0.026489,0.000118,0.000668,0.000527,4.6e-05,0.000463,0.060999,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,4,4,"Success",0.000163,0.032494,0.026694,0.000115,0.000635,0.000493,4.2e-05,0.000538,0.06145,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,5,4,"Success",0.000164,0.039109,0.034154,9.6e-05,0.000687,0.000553,4.8e-05,0.000515,0.075561,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,6,4,"Success",0.000156,0.032531,0.02664,0.000115,0.000622,0.000502,4.2e-05,0.00048,0.061315,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,7,4,"Success",0.000167,0.032779,0.026721,0.000103,0.000632,0.000501,4.2e-05,0.000423,0.061609,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,8,4,"Success",0.000179,0.032687,0.026853,0.000113,0.000634,0.00049,5.8e-05,0.000507,0.061725,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,9,4,"Success",0.000166,0.032604,0.026439,0.000115,0.000662,0.000501,4.4e-05,0.000486,0.061235,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,10,4,"Success",0.00017,0.032492,0.026475,0.000115,0.000635,0.00049,4.4e-05,0.000491,0.061156,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",64,0,0,11,4,"Success",0.000162,0.03222,0.026591,8.9e-05,0.000646,0.00055,4.5e-05,0.000439,0.060968,512,0,512,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,0,5,"Warmup",0.004561,0.041513,0.034663,0.000127,0.001358,0.001215,5.6e-05,0.000768,0.084592,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,1,5,"Warmup",0.004481,0.039557,0.03407,0.000122,0.001311,0.00123,5.3e-05,0.000692,0.081802,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,2,5,"Success",0.004441,0.039311,0.033449,0.000107,0.001316,0.001226,6.8e-05,0.000699,0.080903,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,3,5,"Success",0.004246,0.039526,0.033347,0.000106,0.001303,0.001226,4.4e-05,0.000688,0.080793,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,4,5,"Success",0.004256,0.038555,0.03326,7.7e-05,0.001321,0.001203,3.9e-05,0.000642,0.079672,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,5,5,"Success",0.004405,0.038621,0.040083,0.000103,0.00136,0.001214,4e-05,0.000667,0.086763,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,6,5,"Success",0.004241,0.03855,0.033461,8.1e-05,0.001301,0.00124,4e-05,0.000652,0.079791,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,7,5,"Success",0.004387,0.038622,0.033487,7.8e-05,0.001294,0.001213,4e-05,0.000653,0.080032,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,8,5,"Success",0.004463,0.038348,0.033189,9.6e-05,0.001264,0.001194,3.9e-05,0.000678,0.079485,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,9,5,"Success",0.004527,0.038971,0.033416,9.6e-05,0.001289,0.001192,3.9e-05,0.000626,0.080409,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,10,5,"Success",0.004439,0.038444,0.033342,0.000106,0.001294,0.001206,3.9e-05,0.000688,0.079786,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,11,5,"Success",0.004341,0.038566,0.033529,0.00012,0.001337,0.001236,3.9e-05,0.000683,0.080082,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,0,6,"Warmup",0.004447,3.803091,3.649226,0.000258,35.943666,13.475025,0.000518,0.12159,56.998295,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,1,6,"Warmup",0.005731,4.204152,3.938324,0.00025,10.890338,25.838521,0.000715,0.101404,44.980198,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,2,6,"Success",0.005556,4.503628,3.774083,0.000279,10.995737,13.321632,0.000591,0.094709,32.696847,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,3,6,"Success",0.005621,5.211506,4.616052,0.000277,10.986063,13.196699,0.0005,0.086717,34.104075,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,4,6,"Success",0.005686,4.775821,4.024094,0.000276,10.856679,1.768307,0.000689,0.096425,21.528501,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,5,6,"Success",0.005661,4.805876,4.201831,0.000241,0.263712,0.069071,0.000635,0.089091,9.438251,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,6,6,"Success",0.005603,4.48827,3.809508,0.000258,0.280503,0.075536,0.001244,0.079101,8.740539,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,7,6,"Success",0.005587,4.474154,3.758725,0.00022,0.236832,0.070595,0.000698,0.081318,8.62875,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,8,6,"Success",0.005602,4.408035,3.843556,0.000224,0.251093,0.076104,0.000632,0.082643,8.670051,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,9,6,"Success",0.005676,4.505671,3.794016,0.000227,0.237933,0.069781,0.000601,0.081134,8.695835,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,10,6,"Success",0.00581,4.403377,3.855109,0.000278,0.24446,0.070485,0.001158,0.083686,8.66496,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,11,6,"Success",0.005523,4.475472,3.763428,0.00021,0.242043,0.073277,0.000615,0.085518,8.646765,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,0,7,"Warmup",0.005595,11.230773,10.571451,0.000397,0.22912,0.069745,0.001495,0.113697,22.222853,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,1,7,"Warmup",0.005609,11.291527,10.684878,0.000398,0.238739,0.069815,0.000822,0.11748,22.410015,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,2,7,"Success",0.005524,11.253502,10.573538,0.000415,0.237967,0.065992,0.000981,0.103927,22.242297,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,3,7,"Success",0.005479,11.266503,10.587291,0.000411,0.221991,0.069401,0.001235,0.116823,22.2696,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,4,7,"Success",0.005484,11.23225,10.585472,0.000393,0.246911,0.067794,0.000934,0.107801,22.247545,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,5,7,"Success",0.005402,11.233906,10.569315,0.000408,0.236055,0.10607,0.000876,0.107265,22.259772,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,6,7,"Success",0.005529,11.306876,10.57338,0.000406,0.23283,0.066152,0.00092,0.105355,22.291954,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,7,7,"Success",0.005508,11.235936,10.565808,0.000407,0.223772,0.076165,0.000835,0.105479,22.214487,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,8,7,"Success",0.005487,11.218066,10.864553,0.000401,0.236169,0.066183,0.000874,0.104241,22.496436,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,9,7,"Success",0.005442,11.260134,10.712877,0.000402,0.217957,0.069246,0.000956,0.114377,22.38194,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,10,7,"Success",0.005539,11.253483,10.584875,0.000398,0.208651,0.072634,0.001092,0.105318,22.232586,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,11,7,"Success",0.005511,11.195393,10.578476,0.000426,0.223497,0.065189,0.00088,0.10448,22.174269,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,0,8,"Warmup",0.005424,2.229899,1.36276,0.000701,0.300253,0.075807,0.001873,0.320353,4.297793,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,1,8,"Warmup",0.005499,2.144449,1.419938,0.000789,0.208582,0.068804,0.001409,0.315526,4.165663,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,2,8,"Success",0.005425,2.217599,1.409258,0.000685,0.202392,0.088766,0.001677,0.336173,4.262772,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,3,8,"Success",0.005413,2.171949,1.362128,0.000671,0.203427,0.079429,0.00194,0.326948,4.152483,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,4,8,"Success",0.00532,2.154105,1.441161,0.000773,0.227271,0.080592,0.001831,0.326533,4.23827,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,5,8,"Success",0.005485,2.258026,1.362476,0.000661,0.226594,0.086609,0.001768,0.316277,4.258399,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,6,8,"Success",0.005399,2.175032,1.362673,0.000715,0.194078,0.082724,0.00203,0.329992,4.153137,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,7,8,"Success",0.005402,2.154538,1.462892,0.000705,0.209865,0.077661,0.001774,0.321386,4.234856,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,8,8,"Success",0.005404,2.260727,1.363914,0.000718,0.191355,0.076965,0.002405,0.319828,4.221876,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,9,8,"Success",0.005443,2.177607,1.362161,0.000673,0.191599,0.083277,0.001983,0.324491,4.14784,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,10,8,"Success",0.005519,2.153976,1.471494,0.0007,0.18398,0.084775,0.001623,0.3302,4.232846,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,11,8,"Success",0.005378,2.242511,1.362704,0.000676,0.197978,0.090907,0.002076,0.333107,4.235993,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,0,9,"Warmup",0.005418,1.443338,0.938775,0.001254,0.285253,0.05316,0.003152,0.068247,2.79922,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,1,9,"Warmup",0.005314,1.619933,0.936464,0.001179,0.249036,0.050178,0.002716,0.10182,2.967411,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,2,9,"Success",0.005287,1.588793,0.939666,0.001211,0.225131,0.051443,0.002723,0.110167,2.925183,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,3,9,"Success",0.005327,1.585855,0.91858,0.001212,0.214223,0.048988,0.002737,0.100749,2.878214,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,4,9,"Success",0.005325,1.594579,0.937876,0.001219,0.224777,0.055779,0.002885,0.114846,2.937952,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,5,9,"Success",0.00541,1.596195,0.916773,0.001146,0.239534,0.060133,0.002999,0.099537,2.922243,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,6,9,"Success",0.005362,1.579744,0.93695,0.001226,0.21152,0.062397,0.002907,0.117312,2.918001,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,7,9,"Success",0.005449,1.593573,0.914786,0.00118,0.227023,0.055712,0.002854,0.100964,2.902048,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,8,9,"Success",0.005327,1.58932,0.937343,0.001183,0.230441,0.062633,0.003194,0.110005,2.940007,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,9,9,"Success",0.005378,1.584441,0.916916,0.001136,0.198988,0.056812,0.002893,0.109358,2.876485,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,10,9,"Success",0.005336,1.573409,0.936657,0.001165,0.223012,0.066762,0.003681,0.109445,2.920106,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,11,9,"Success",0.005326,1.603964,0.914842,0.001234,0.209397,0.052526,0.003311,0.099124,2.89037,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,0,10,"Warmup",0.005485,1.561729,1.227973,0.002655,0.233949,0.074507,0.005862,0.101432,3.21443,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,1,10,"Warmup",0.005528,1.688252,1.231798,0.00264,0.224371,0.070398,0.004594,0.100553,3.328938,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,2,10,"Success",0.005427,1.751356,1.147663,0.002631,0.292631,0.065314,0.005242,0.101226,3.372019,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,3,10,"Success",0.005345,1.696746,1.128754,0.002642,0.264208,0.065533,0.0053,0.100792,3.269893,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,4,10,"Success",0.005419,1.701677,1.12919,0.002624,0.239827,0.079783,0.005303,0.100491,3.264957,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,5,10,"Success",0.005493,1.69838,1.130406,0.002639,0.271308,0.06469,0.005378,0.10165,3.280564,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,6,10,"Success",0.005325,1.677526,1.128261,0.002741,0.255856,0.063337,0.005342,0.099566,3.238475,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,7,10,"Success",0.005402,1.681773,1.130417,0.002674,0.213942,0.06571,0.005302,0.103371,3.209145,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,8,10,"Success",0.005489,1.693917,1.129858,0.002599,0.330246,0.065181,0.005638,0.102261,3.335977,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,9,10,"Success",0.005347,1.678954,1.209292,0.003051,0.261226,0.066087,0.005532,0.100099,3.330254,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,10,10,"Success",0.005323,1.677575,1.241055,0.002599,0.236795,0.070016,0.005239,0.102549,3.341705,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,11,10,"Success",0.005535,1.704578,1.221753,0.002646,0.259782,0.063276,0.004939,0.099826,3.362903,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,0,11,"Warmup",0.005795,2.615206,1.568482,0.006401,0.294775,0.072262,0.009462,0.297954,4.871019,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,1,11,"Warmup",0.00544,2.67862,1.493096,0.005683,0.291797,0.082188,0.010394,0.302439,4.870174,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,2,11,"Success",0.005388,2.576122,1.592127,0.005791,0.260582,0.072453,0.009734,0.294033,4.816998,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,3,11,"Success",0.00539,2.674323,1.489731,0.005777,0.298985,0.07534,0.010172,0.296946,4.857229,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,4,11,"Success",0.005498,2.574403,1.596389,0.00581,0.257003,0.084478,0.010398,0.300393,4.835004,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,5,11,"Success",0.005593,2.669913,1.488766,0.006424,0.238737,0.088915,0.010055,0.308526,4.817485,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,6,11,"Success",0.005463,2.575004,1.587295,0.005623,0.275593,0.075523,0.009924,0.292038,4.82691,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,7,11,"Success",0.005485,2.692009,1.488207,0.005759,0.262342,0.078591,0.010804,0.299361,4.843038,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,8,11,"Success",0.00558,2.577954,1.581848,0.005993,0.256138,0.073464,0.010312,0.295054,4.807017,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,9,11,"Success",0.005446,2.66115,1.484647,0.005861,0.250434,0.087308,0.010643,0.300883,4.806857,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,10,11,"Success",0.005501,2.566218,1.578438,0.005864,0.283486,0.07556,0.011116,0.292486,4.819138,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,11,11,"Success",0.005623,2.7197,1.490245,0.006117,11.176708,12.760841,0.010257,0.305839,28.475993,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,0,12,"Warmup",0.004907,2.695612,1.630822,0.010507,0.284847,0.075993,0.017459,0.328611,5.049259,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,1,12,"Warmup",0.005305,2.660078,1.506291,0.011477,0.274016,0.098202,0.018989,0.357997,4.932925,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,2,12,"Success",0.00536,2.684099,1.546349,0.011305,0.282064,0.081065,0.017655,0.334682,4.963367,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,3,12,"Success",0.005305,2.648109,1.504997,0.011286,0.298899,0.080701,0.018034,0.326637,4.894602,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,4,12,"Success",0.00537,2.734742,1.502061,0.011266,0.285063,0.07916,0.020147,0.32852,4.966904,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,5,12,"Success",0.005439,2.657309,1.558487,0.012719,0.310444,0.074022,0.016634,0.326824,4.962386,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,6,12,"Success",0.00531,2.734358,1.499457,0.011091,0.266891,0.080373,0.018099,0.337994,4.954197,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,7,12,"Success",0.005343,2.648838,1.594045,0.011522,0.258896,0.077961,0.018269,0.330008,4.945448,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,8,12,"Success",0.005377,2.740523,1.500111,0.011158,0.264512,0.10786,0.018692,0.33259,4.981319,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,9,12,"Success",0.005285,2.636733,1.602009,0.011214,0.284255,0.085142,0.017329,0.329327,4.971776,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,10,12,"Success",0.005256,2.697681,1.500244,0.01129,0.270522,0.090173,0.017649,0.32797,4.921409,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,11,12,"Success",0.005318,2.626289,1.603818,0.011622,0.265968,0.075559,0.017241,0.328564,4.934913,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,0,13,"Warmup",0.011168,2.48571,1.491523,0.137051,0.310521,0.114885,0.036003,0.419888,5.007484,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,1,13,"Warmup",0.012506,2.575376,1.602046,0.029056,0.284167,0.096386,0.03607,0.283829,4.920012,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,2,13,"Success",0.011453,2.667424,1.495998,0.136414,0.291976,0.088115,0.035214,0.280776,5.007866,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,3,13,"Success",0.011378,2.562644,1.595903,0.137624,0.328594,0.091725,0.036641,0.283176,5.048218,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,4,13,"Success",0.011541,2.558451,1.496476,0.134491,0.32341,0.095493,0.035475,0.285641,4.941581,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,5,13,"Success",0.011605,2.666014,1.496101,0.134824,0.336674,0.087238,0.032451,0.280294,5.045831,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,6,13,"Success",0.01132,2.564871,1.584452,0.136538,0.312317,0.091711,0.034985,0.28411,5.020867,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,7,13,"Success",0.011249,2.662057,1.497272,0.135242,0.290989,0.108961,0.034103,0.295367,5.035815,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,8,13,"Success",0.011306,2.56763,1.577803,0.13503,0.312466,0.093143,0.036262,0.286361,5.020595,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,9,13,"Success",0.011504,2.551671,1.504692,0.189367,0.317783,0.090075,0.035652,0.279773,4.980997,262144,0,262144,0,0
