; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065206784,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1536721379,"CurrentTimeLocal","Tue Sep 11 20:02:59 2018","Hostname","nid01115","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00015
; "Time_ContextDestroy [ms]", 4.8e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,0,5,"Warmup",0.003922,0.041137,0.034527,0.000118,0.001358,0.001297,7.3e-05,0.00082,0.083575,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,1,5,"Warmup",0.004091,0.038391,0.033745,8.6e-05,0.001313,0.001233,4.1e-05,0.000678,0.079812,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,2,5,"Success",0.003924,0.038,0.033383,0.000113,0.001322,0.001277,3.7e-05,0.000718,0.079026,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,3,5,"Success",0.00379,0.037427,0.033249,9.8e-05,0.001334,0.00124,3.9e-05,0.000723,0.078243,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,4,5,"Success",0.003926,0.037241,0.033007,9.5e-05,0.001345,0.001275,3.8e-05,0.000672,0.077838,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,5,5,"Success",0.003828,0.03713,0.032929,9.1e-05,0.001283,0.001254,4.3e-05,0.000683,0.077504,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,6,5,"Success",0.003687,0.037486,0.032948,0.000115,0.00136,0.001271,5.5e-05,0.000646,0.077799,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,7,5,"Success",0.00387,0.037467,0.032964,0.000114,0.001301,0.001281,4.4e-05,0.00066,0.077915,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,8,5,"Success",0.003842,0.037415,0.033126,0.000115,0.001317,0.001203,2.6e-05,0.000702,0.078006,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,9,5,"Success",0.003816,0.037082,0.03291,0.000112,0.001294,0.001247,3.7e-05,0.000673,0.077418,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,10,5,"Success",0.003731,0.037237,0.032759,0.000105,0.001313,0.001203,3.6e-05,0.000654,0.077297,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",128,0,0,11,5,"Success",0.00387,0.044216,0.033746,0.000104,0.001314,0.001229,2.6e-05,0.00068,0.085425,1024,0,1024,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,0,6,"Warmup",0.00399,3.686874,3.554834,0.000349,47.620627,13.348827,0.000546,0.100364,68.316841,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,1,6,"Warmup",0.005536,4.20524,3.866407,0.000252,11.195318,13.317605,0.000733,0.095837,32.687807,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,2,6,"Success",0.005414,4.8586,4.084429,0.000268,11.066261,13.37482,0.000481,0.084927,33.47575,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,3,6,"Success",0.005416,4.823339,4.007936,0.00027,11.243274,13.147124,0.000566,0.096084,33.324552,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,4,6,"Success",0.005551,4.924663,4.278282,0.000308,10.987863,13.028888,0.000526,0.097361,33.324075,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,5,6,"Success",0.005516,5.062635,4.245506,0.000302,10.808498,12.843463,0.000615,0.08849,33.055651,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,6,6,"Success",0.0054,4.560764,3.81631,0.00026,10.965099,12.714723,0.000551,0.090569,32.15416,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,7,6,"Success",0.005499,5.223935,5.098972,0.000339,10.728501,12.927753,0.000457,0.086988,34.072894,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,8,6,"Success",0.005481,5.046536,4.548816,0.000318,10.856089,12.914542,0.000425,0.078428,33.451118,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,9,6,"Success",0.004933,4.610922,4.051934,0.000272,10.82246,1.683992,0.000584,0.093732,21.269372,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,10,6,"Success",0.006164,4.661767,4.022033,0.000282,0.278761,0.080144,0.00086,0.080374,9.130915,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",256,0,0,11,6,"Success",0.005505,4.575283,3.90234,0.000261,0.25885,0.070932,0.000832,0.084408,8.898927,2048,0,2048,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,0,7,"Warmup",0.005494,11.070473,10.431658,0.00036,0.264338,0.059171,0.000943,0.104019,21.937038,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,1,7,"Warmup",0.005509,11.060188,10.396122,0.000372,0.20988,0.061487,0.000799,0.102772,21.837738,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,2,7,"Success",0.005403,11.264653,10.62328,0.000355,0.22179,0.06838,0.000957,0.103934,22.289243,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,3,7,"Success",0.005479,11.055781,10.387815,0.000392,0.27419,0.064044,0.001003,0.112436,21.901656,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,4,7,"Success",0.005428,11.083806,10.459153,0.000353,0.21295,0.060614,0.001,0.105356,21.92919,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,5,7,"Success",0.005453,11.062389,10.404442,0.000369,0.198119,0.063071,0.000983,0.10364,21.838957,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,6,7,"Success",0.00545,11.061907,10.419794,0.000362,0.227192,0.064649,0.000834,0.123341,21.904087,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,7,7,"Success",0.005399,11.224828,10.717821,0.000339,0.21316,0.062566,0.000995,0.108538,22.334149,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,8,7,"Success",0.005404,11.047369,10.413473,0.000353,0.221608,0.063312,0.001017,0.110068,21.863032,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,9,7,"Success",0.005399,11.08817,10.409936,0.000344,0.195305,0.062487,0.001053,0.111671,21.874884,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,10,7,"Success",0.005547,11.171162,10.583625,0.000364,0.226613,0.068056,0.000919,0.103942,22.160753,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",512,0,0,11,7,"Success",0.005496,11.046579,10.394348,0.000327,0.231151,0.061296,0.000783,0.106181,21.846656,4096,0,4096,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,0,8,"Warmup",0.005352,2.201942,1.455457,0.000647,0.333734,0.090243,0.001533,0.258107,4.34776,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,1,8,"Warmup",0.005409,2.245006,1.3408,0.000632,0.230249,0.077203,0.001319,0.255075,4.156228,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,2,8,"Success",0.005388,2.190838,1.339314,0.000767,0.20497,0.092283,0.001366,0.254226,4.08968,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,3,8,"Success",0.005312,2.211449,1.442895,0.000668,0.217575,0.077626,0.001911,0.258528,4.223081,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,4,8,"Success",0.00531,2.299553,1.340599,0.000722,0.209274,0.09882,0.001742,0.256315,4.212856,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,5,8,"Success",0.005295,2.238589,1.337524,0.000673,0.208428,0.104487,0.001573,0.261145,4.15823,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,6,8,"Success",0.005348,2.202098,1.441046,0.000673,0.207223,0.088609,0.002413,0.270259,4.218146,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,7,8,"Success",0.005367,2.300354,1.341467,0.000739,0.2302,0.087213,0.001658,0.26368,4.231135,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,8,8,"Success",0.005401,2.229175,1.338971,0.000646,0.242197,0.109224,0.001501,0.257873,4.185467,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,9,8,"Success",0.005355,2.20411,1.438991,0.000665,0.201087,0.087439,0.001778,0.259011,4.199076,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,10,8,"Success",0.005383,2.297687,1.340949,0.000663,0.210937,0.084119,0.002164,0.259004,4.201411,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",1024,0,0,11,8,"Success",0.005436,2.198227,1.339228,0.000684,0.199575,0.085993,0.001548,0.275983,4.113552,8192,0,8192,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,0,9,"Warmup",0.005396,1.448969,0.981037,0.001123,0.198456,0.058008,0.002586,0.221488,2.917796,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,1,9,"Warmup",0.005457,1.598569,0.94308,0.001134,0.214993,0.055054,0.002475,0.213544,3.034926,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,2,9,"Success",0.005395,1.566017,0.921859,0.001168,0.2303,0.063569,0.002675,0.240555,3.03211,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,3,9,"Success",0.005425,1.539469,0.922016,0.001142,0.247185,0.058232,0.002616,0.225612,3.002267,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,4,9,"Success",0.005397,1.523124,0.921762,0.001154,0.213929,0.053065,0.003289,0.215731,2.938017,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,5,9,"Success",0.00539,1.53521,0.920347,0.001157,0.200743,0.07265,0.002397,0.214062,2.952467,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,6,9,"Success",0.005422,1.527489,0.921646,0.001137,0.22762,0.063766,0.002707,0.214802,2.965073,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,7,9,"Success",0.005309,1.529157,0.922542,0.001138,0.194368,0.058891,0.002401,0.214485,2.928868,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,8,9,"Success",0.005428,1.530814,0.92063,0.001155,0.189829,0.072814,0.002535,0.21324,2.936944,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,9,9,"Success",0.005461,1.542731,0.920891,0.001161,0.192106,0.058879,0.002532,0.226895,2.951226,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,10,9,"Success",0.005355,1.53744,0.920568,0.001192,0.202908,0.057775,0.002531,0.213984,2.942244,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",2048,0,0,11,9,"Success",0.005391,1.528275,0.920773,0.001165,0.195123,0.06668,0.002976,0.241421,2.962434,16384,0,16384,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,0,10,"Warmup",0.005609,1.581093,1.120999,0.002451,0.233219,0.073704,0.005175,0.065376,3.088443,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,1,10,"Warmup",0.005453,1.738795,1.055235,0.002484,0.273541,0.065796,0.004827,0.107986,3.254772,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,2,10,"Success",0.005393,1.695997,1.122407,0.002424,0.213413,0.074806,0.00544,0.064416,3.185056,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,3,10,"Success",0.005465,1.702278,1.123922,0.002435,0.229007,0.070784,0.005999,0.066435,3.206884,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,4,10,"Success",0.005568,1.685377,1.121147,0.002597,0.267605,0.066671,0.005266,0.063376,3.218084,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,5,10,"Success",0.005592,1.700921,1.123482,0.0024,0.253582,0.066202,0.006201,0.064437,3.223303,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,6,10,"Success",0.005463,1.69513,1.122625,0.002444,0.255935,0.061609,0.005322,0.06553,3.214585,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,7,10,"Success",0.005506,1.688866,1.192428,0.002868,0.257452,0.064423,0.005076,0.064266,3.281468,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,8,10,"Success",0.005613,1.685428,1.22414,0.00237,0.248192,0.0673,0.005434,0.064887,3.30398,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,9,10,"Success",0.00562,1.702164,1.226539,0.002441,0.223479,0.068447,0.005354,0.065065,3.299663,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,10,10,"Success",0.005606,1.780464,1.124394,0.002448,0.233906,0.069217,0.00621,0.064505,3.287384,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",4096,0,0,11,10,"Success",0.005492,1.702301,1.123134,0.00248,0.24582,0.064063,0.005436,0.065141,3.214339,32768,0,32768,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,0,11,"Warmup",0.005016,2.689384,1.474964,0.005292,0.240805,0.099275,0.009498,0.31754,4.842803,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,1,11,"Warmup",0.005657,2.549779,1.567422,0.005008,0.237521,0.08861,0.00969,0.291215,4.755661,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,2,11,"Success",0.005444,2.651033,1.46933,0.00519,0.232018,0.089115,0.010154,0.293676,4.75659,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,3,11,"Success",0.005443,2.55173,1.543418,0.006134,0.263254,0.083724,0.009838,0.284237,4.748306,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,4,11,"Success",0.005447,2.635173,1.470086,0.005063,0.239178,0.097674,0.010692,0.295039,4.758929,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,5,11,"Success",0.005449,2.547865,1.527183,0.006714,0.253632,0.089232,0.008881,0.289304,4.729022,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,6,11,"Success",0.005398,2.648548,1.471145,0.005025,0.255988,0.097763,0.01047,0.303615,4.798879,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,7,11,"Success",0.005781,2.580637,1.520447,0.006079,0.262648,0.083615,0.009135,0.288197,4.757316,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,8,11,"Success",0.005378,2.645336,1.472109,0.005299,0.241526,0.091352,0.009172,0.29108,4.761725,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,9,11,"Success",0.005412,2.573656,1.495616,0.00662,4.029188,0.107513,0.009923,0.287408,8.515897,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,10,11,"Success",0.005362,2.653503,1.473202,0.005249,0.246319,0.091765,0.009627,0.288402,4.773925,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",8192,0,0,11,11,"Success",0.005395,2.595056,1.470363,0.00529,0.295377,0.074995,0.009056,0.284703,4.740688,65536,0,65536,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,0,12,"Warmup",0.005574,2.731603,1.520422,0.010395,0.282208,0.098661,0.02037,0.33561,5.005687,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,1,12,"Warmup",0.005572,2.649276,1.506666,0.013778,0.273875,0.080034,0.018673,0.325252,4.8737,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,2,12,"Success",0.005543,2.712468,1.506508,0.013994,0.25641,0.090035,0.021056,0.325527,4.932177,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,3,12,"Success",0.005495,2.637268,1.559716,0.016841,0.242966,0.080603,0.018984,0.325151,4.887684,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,4,12,"Success",0.005529,2.719284,1.506125,0.01438,0.264451,0.077422,0.019232,0.325548,4.932442,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,5,12,"Success",0.005527,2.623249,1.609873,0.013446,0.232367,0.105135,0.019235,0.324228,4.93371,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,6,12,"Success",0.005544,2.727397,1.506541,0.014404,0.239322,0.09173,0.019583,0.331023,4.936139,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,7,12,"Success",0.005514,2.621124,1.598248,0.013998,0.260841,0.097141,0.019926,0.336841,4.95419,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,8,12,"Success",0.005474,2.713924,1.510316,0.014124,0.270383,0.09129,0.028337,0.324992,4.95941,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,9,12,"Success",0.005587,2.623608,1.608102,0.014031,0.252867,0.083209,0.018275,0.327754,4.933891,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,10,12,"Success",0.005601,2.701686,1.506691,0.014899,0.255462,0.080388,0.018463,0.323422,4.907126,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",16384,0,0,11,12,"Success",0.005536,2.61433,1.606087,0.012538,0.256175,0.07645,0.018806,0.32207,4.912524,131072,0,131072,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,0,13,"Warmup",0.010977,2.527446,1.474783,0.141971,0.3393,0.101561,0.036664,0.353423,4.986963,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,1,13,"Warmup",0.011606,2.539815,1.567195,0.140316,0.298104,0.095858,0.033472,0.284007,4.970977,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,2,13,"Success",0.011513,2.585126,1.47448,0.135558,0.313957,0.101154,0.035012,0.303748,4.961077,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,3,13,"Success",0.011267,2.55576,1.534052,0.135663,0.320922,0.107955,0.034556,0.28306,4.984024,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,4,13,"Success",0.011407,2.569062,1.473457,0.198287,0.339834,0.091466,0.033549,0.277599,4.995324,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,5,13,"Success",0.011427,2.663023,1.473806,0.134337,0.309298,0.100059,0.035316,0.286687,5.014558,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,6,13,"Success",0.011741,2.555847,1.571559,0.136955,0.334218,0.092838,0.033386,0.282309,5.019637,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,7,13,"Success",0.0116,2.574217,1.474729,0.135973,0.328959,0.098517,0.034831,0.304155,4.963494,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,8,13,"Success",0.011517,2.635885,1.492134,0.135671,0.328501,0.122509,0.034928,0.282384,5.044148,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,9,13,"Success",0.011411,2.563531,1.53142,0.170116,0.354045,0.098884,0.035129,0.283304,5.048531,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,10,13,"Success",0.011435,2.628837,1.472836,0.135443,0.356101,0.104971,0.034741,0.281621,5.02667,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",32768,0,0,11,13,"Success",0.011467,2.568847,1.569949,0.136229,0.305038,0.092922,0.033599,0.281674,5.000312,262144,0,262144,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,0,14,"Warmup",0.009258,2.184917,1.655148,0.279814,0.463655,0.121933,0.067585,0.376217,5.15913,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,1,14,"Warmup",0.005458,2.657122,1.570879,0.061837,0.35681,0.122896,0.068301,0.280502,5.125324,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,2,14,"Success",0.013067,2.746082,1.539896,0.257792,0.345584,0.12335,0.067349,0.283274,5.376921,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,3,14,"Success",0.013135,2.637529,1.639143,0.259398,0.426295,0.12337,0.068684,0.284021,5.45218,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,4,14,"Success",0.012684,2.664866,1.636313,0.260039,0.350143,0.118061,0.067528,0.28081,5.391041,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,5,14,"Success",0.012967,2.754912,1.535842,0.258211,0.370835,0.154967,0.067571,0.278755,5.434655,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,6,14,"Success",0.012911,2.740225,1.539607,0.260335,0.34543,0.122359,0.066992,0.277639,5.366024,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,7,14,"Success",0.012832,2.656756,1.624715,0.261022,0.368428,0.122478,0.067713,0.277638,5.392147,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,8,14,"Success",0.01294,2.659457,1.535925,0.259766,0.371656,0.122402,0.067238,0.27813,5.308007,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,9,14,"Success",0.01312,2.743254,1.536273,0.257688,0.347788,0.118878,0.067281,0.277867,5.362702,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,10,14,"Success",0.013095,2.648954,1.634874,0.261779,0.388241,0.125364,0.06708,0.279197,5.419114,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",65536,0,0,11,14,"Success",0.013087,2.650791,1.575928,0.32014,0.338292,0.123567,0.069067,0.281041,5.372445,524288,0,524288,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,0,15,"Warmup",0.009931,10.668011,6.481037,0.556869,0.696866,0.290188,0.140091,0.663727,19.5073,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,1,15,"Warmup",0.005703,10.826469,6.362408,0.124431,0.507193,0.321178,0.137842,0.540736,18.826447,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,2,15,"Success",0.013177,10.820559,6.344662,0.545206,0.498807,0.334955,0.137403,0.532589,19.227874,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,3,15,"Success",0.013266,10.818891,6.362971,0.537931,0.57175,0.332212,0.138932,0.54343,19.319966,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,4,15,"Success",0.012901,10.883576,6.351689,0.538244,0.519647,0.323692,0.137928,0.539948,19.308375,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,5,15,"Success",0.012757,10.828929,6.431892,0.538201,0.598226,0.328858,0.137406,0.541066,19.417889,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,6,15,"Success",0.01311,10.951874,6.339814,0.53821,0.503345,0.344062,0.137174,0.539241,19.36736,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,7,15,"Success",0.012969,10.87704,6.357295,0.540247,0.630437,0.327315,0.138844,0.544531,19.429187,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,8,15,"Success",0.013711,10.81195,6.355348,0.538579,0.501926,0.340333,0.139562,0.542047,19.244151,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,9,15,"Success",0.012835,10.878625,6.349948,0.536799,0.509962,0.332083,0.140857,0.541125,19.30295,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,10,15,"Success",0.013062,10.829679,6.345478,0.539978,0.505608,0.316883,0.138243,0.562585,19.252757,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",131072,0,0,11,15,"Success",0.012964,10.834519,6.347475,0.538609,0.524809,0.319511,0.138312,0.536833,19.253793,1048576,0,1048576,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,0,16,"Warmup",0.01,14.316881,6.258599,1.302249,1.332374,0.578606,0.287356,0.777317,24.863996,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,1,16,"Warmup",0.005102,14.531122,6.712715,0.245257,0.855397,0.62551,0.279745,0.565392,23.82079,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,2,16,"Success",0.005037,14.40924,6.575277,0.178512,0.873004,0.615597,0.278569,0.513321,23.449111,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,3,16,"Success",0.010503,14.742634,6.682825,1.050453,0.965404,0.629305,0.278288,0.587984,24.948078,2097152,0,2097152,0,0
"Fftw","Inplace","Complex","float",1,"powerof2",262144,0,0,4,16,"Success",0.004995,14.447734,6.341081,0.17972,0.913086,0.640351,0.278795,0.494615,23.300995,2097152,0,2097152,0,0
