; "SupportedThreads",272,"UsedThreads",272,"TotalMemory",101215670272,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1536875344,"CurrentTimeLocal","Thu Sep 13 14:49:04 2018","Hostname","nid07929","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00023
; "Time_ContextDestroy [ms]", 0.00025
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Real","double",1,"powerof2",16,0,0,6,2,"Success",0.0013,0.081442,0.05307,0.00124,0.00149,0.00099,0.00014,0.00248,0.143892,272,0,128,0,0
"Fftw","Outplace","Real","double",1,"powerof2",16,0,0,7,2,"Success",0.00148,0.082031,0.122052,0.00114,0.0015,0.00097,0.00014,0.0025,0.213663,272,0,128,0,0
"Fftw","Outplace","Real","double",1,"powerof2",16,0,0,8,2,"Success",0.00133,0.082391,0.05302,0.00111,0.00139,0.001,0.00017,0.00247,0.144641,272,0,128,0,0
"Fftw","Outplace","Real","double",1,"powerof2",16,0,0,9,2,"Success",0.00131,0.081611,0.053001,0.00101,0.00135,0.001,0.00016,0.00237,0.143562,272,0,128,0,0
"Fftw","Outplace","Real","double",1,"powerof2",16,0,0,10,2,"Success",0.00131,0.081031,0.0532,0.00106,0.00146,0.000891,0.00015,0.00234,0.143242,272,0,128,0,0
"Fftw","Outplace","Real","double",1,"powerof2",16,0,0,11,2,"Success",0.00145,0.081741,0.053011,0.00115,0.00147,0.00088,0.0002,0.00232,0.143952,272,0,128,0,0
"Fftw","Outplace","Real","double",1,"powerof2",32,0,0,0,3,"Warmup",0.00131,1.233306,0.981822,0.00086,9.784703,0.927332,0.00821,0.02637,12.966813,528,0,256,0,0
"Fftw","Outplace","Real","double",1,"powerof2",32,0,0,1,3,"Warmup",0.00221,2.489611,1.014923,0.00088,1.282616,0.106871,0.00075,0.02131,4.922682,528,0,256,0,0
"Fftw","Outplace","Real","double",1,"powerof2",32,0,0,2,3,"Success",0.00222,2.446181,1.023233,0.00081,1.267166,0.107711,0.00062,0.02171,4.872701,528,0,256,0,0
"Fftw","Outplace","Real","double",1,"powerof2",32,0,0,3,3,"Success",0.00224,2.462401,1.093574,0.00094,1.180255,0.107431,0.00055,0.020551,4.871462,528,0,256,0,0
"Fftw","Outplace","Real","double",1,"powerof2",32,0,0,4,3,"Success",0.00223,2.408181,1.014793,0.0009,1.214065,0.102481,0.00067,0.02094,4.76765,528,0,256,0,0
"Fftw","Outplace","Real","double",1,"powerof2",32,0,0,5,3,"Success",0.0022,2.460781,1.013312,0.00092,1.107563,0.141692,0.00063,0.024291,4.75457,528,0,256,0,0
"Fftw","Outplace","Real","double",1,"powerof2",32,0,0,6,3,"Success",0.00228,2.458261,1.013222,0.0009,1.031643,0.099832,0.00059,0.0224,4.632288,528,0,256,0,0
"Fftw","Outplace","Real","double",1,"powerof2",32,0,0,7,3,"Success",0.00225,2.406251,1.081683,0.00116,1.024193,0.100201,0.00212,0.02064,4.642079,528,0,256,0,0
"Fftw","Outplace","Real","double",1,"powerof2",32,0,0,8,3,"Success",0.00211,2.430481,1.009272,0.00083,1.067824,0.099221,0.00082,0.021621,4.636159,528,0,256,0,0
"Fftw","Outplace","Real","double",1,"powerof2",32,0,0,9,3,"Success",0.00222,2.481141,1.015703,0.00097,0.949342,0.098061,0.00456,0.02127,4.576357,528,0,256,0,0
"Fftw","Outplace","Real","double",1,"powerof2",32,0,0,10,3,"Success",0.0022,2.468441,1.013153,0.00087,0.943112,0.097041,0.00127,0.02081,4.550227,528,0,256,0,0
"Fftw","Outplace","Real","double",1,"powerof2",32,0,0,11,3,"Success",0.00223,2.40195,1.099774,0.00094,0.923121,0.107492,0.00072,0.01916,4.559267,528,0,256,0,0
"Fftw","Outplace","Real","double",1,"powerof2",64,0,0,0,4,"Warmup",0.0023,4.968993,3.705186,0.00111,0.904681,0.099632,0.01116,0.02746,9.724702,1040,0,512,0,0
"Fftw","Outplace","Real","double",1,"powerof2",64,0,0,1,4,"Warmup",0.00227,5.261156,3.724417,0.00112,0.902951,0.100191,0.00082,0.027981,10.024966,1040,0,512,0,0
"Fftw","Outplace","Real","double",1,"powerof2",64,0,0,2,4,"Success",0.00222,5.320327,3.729667,0.00112,0.924102,0.099951,0.00139,0.02785,10.110997,1040,0,512,0,0
"Fftw","Outplace","Real","double",1,"powerof2",64,0,0,3,4,"Success",0.00226,5.325127,3.732387,0.00111,0.931702,0.102591,0.0007,0.02656,10.126177,1040,0,512,0,0
"Fftw","Outplace","Real","double",1,"powerof2",64,0,0,4,4,"Success",0.002281,5.299946,3.753897,0.00122,0.917522,0.167172,0.0011,0.033531,10.180849,1040,0,512,0,0
"Fftw","Outplace","Real","double",1,"powerof2",64,0,0,5,4,"Success",0.00217,5.284716,3.726667,0.00107,0.964032,0.106342,0.00073,0.02998,10.119777,1040,0,512,0,0
"Fftw","Outplace","Real","double",1,"powerof2",64,0,0,6,4,"Success",0.00213,5.294417,3.730937,0.00131,0.958942,0.098161,0.00399,0.033511,10.127248,1040,0,512,0,0
"Fftw","Outplace","Real","double",1,"powerof2",64,0,0,7,4,"Success",0.00232,5.325877,3.722857,0.00112,0.943001,0.100192,0.00357,0.02931,10.131907,1040,0,512,0,0
"Fftw","Outplace","Real","double",1,"powerof2",64,0,0,8,4,"Success",0.00215,5.323777,3.722807,0.00112,0.984472,0.109622,0.00084,0.02924,10.178378,1040,0,512,0,0
"Fftw","Outplace","Real","double",1,"powerof2",64,0,0,9,4,"Success",0.00228,5.292847,3.727957,0.00103,0.961882,0.100611,0.01014,0.030231,10.131308,1040,0,512,0,0
"Fftw","Outplace","Real","double",1,"powerof2",64,0,0,10,4,"Success",0.00257,5.336637,3.732557,0.00123,0.970352,0.099621,0.008291,0.02849,10.184118,1040,0,512,0,0
"Fftw","Outplace","Real","double",1,"powerof2",64,0,0,11,4,"Success",0.00226,5.388308,3.644036,0.00121,0.967612,0.100201,0.00642,0.031841,10.146028,1040,0,512,0,0
"Fftw","Outplace","Real","double",1,"powerof2",128,0,0,0,5,"Warmup",0.035801,7.16423,5.899484,0.00148,0.889791,0.113022,0.0008,0.03476,14.143448,2064,0,1024,0,0
"Fftw","Outplace","Real","double",1,"powerof2",128,0,0,1,5,"Warmup",0.035161,7.624586,5.891324,0.00146,0.912431,0.109342,0.001,0.03514,14.614864,2064,0,1024,0,0
"Fftw","Outplace","Real","double",1,"powerof2",128,0,0,2,5,"Success",0.03493,7.586786,5.886004,0.00144,1.042803,0.104241,0.00131,0.039541,14.701185,2064,0,1024,0,0
"Fftw","Outplace","Real","double",1,"powerof2",128,0,0,3,5,"Success",0.03413,7.621046,5.912334,0.00148,0.907542,0.100251,0.00729,0.033161,14.621154,2064,0,1024,0,0
"Fftw","Outplace","Real","double",1,"powerof2",128,0,0,4,5,"Success",0.033421,7.627746,5.913034,0.00143,0.883071,0.101722,0.00078,0.03465,14.607174,2064,0,1024,0,0
"Fftw","Outplace","Real","double",1,"powerof2",128,0,0,5,5,"Success",0.03423,7.722457,5.895675,0.00139,8.928332,8.491827,0.00223,0.03781,31.117911,2064,0,1024,0,0
"Fftw","Outplace","Real","double",1,"powerof2",128,0,0,6,5,"Success",0.03383,7.547095,5.824603,0.00152,0.892582,0.107291,0.00131,0.03437,14.446661,2064,0,1024,0,0
"Fftw","Outplace","Real","double",1,"powerof2",128,0,0,7,5,"Success",0.034391,7.555485,5.859653,0.001491,0.887111,0.112171,0.00107,0.034731,14.490083,2064,0,1024,0,0
"Fftw","Outplace","Real","double",1,"powerof2",128,0,0,8,5,"Success",0.03397,7.558455,5.852934,0.00138,0.935882,0.104081,0.00182,0.038841,14.531593,2064,0,1024,0,0
"Fftw","Outplace","Real","double",1,"powerof2",128,0,0,9,5,"Success",0.034811,7.585975,5.854434,0.00141,0.945052,0.103291,0.00903,0.035921,14.573804,2064,0,1024,0,0
"Fftw","Outplace","Real","double",1,"powerof2",128,0,0,10,5,"Success",0.034591,7.627886,5.907914,0.00141,0.883321,0.103322,0.00119,0.0346,14.598184,2064,0,1024,0,0
"Fftw","Outplace","Real","double",1,"powerof2",128,0,0,11,5,"Success",0.03465,7.630956,5.900424,0.00144,0.909342,0.102111,0.00361,0.03412,14.623253,2064,0,1024,0,0
"Fftw","Outplace","Real","double",1,"powerof2",256,0,0,0,6,"Warmup",0.037681,15.357083,14.794896,0.00199,0.919112,0.108811,0.00167,0.068371,31.293904,4112,0,2048,1.9664600738e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",256,0,0,1,6,"Warmup",0.034681,15.773208,14.619924,0.002,0.936162,0.109582,0.00346,0.06385,31.547547,4112,0,2048,1.9664600738e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",256,0,0,2,6,"Success",0.03405,15.605266,14.515403,0.00224,1.010893,0.108751,0.00195,0.067301,31.349984,4112,0,2048,1.9664600738e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",256,0,0,3,6,"Success",0.03414,15.552726,14.517783,0.00211,0.924351,0.108882,0.00589,0.06569,31.215852,4112,0,2048,1.9664600738e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",256,0,0,4,6,"Success",0.034321,15.566826,14.515652,0.0022,0.942422,0.110062,0.00144,0.065751,31.242874,4112,0,2048,1.9664600738e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",256,0,0,5,6,"Success",0.03419,15.590017,14.453851,0.00197,0.932482,0.109662,0.00231,0.131461,31.260233,4112,0,2048,1.9664600738e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",256,0,0,6,6,"Success",0.034041,15.607506,14.486302,0.00203,0.909582,0.107341,0.00439,0.064821,31.219963,4112,0,2048,1.9664600738e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",256,0,0,7,6,"Success",0.03417,15.646837,14.515113,0.00219,0.909981,0.107582,0.00339,0.06442,31.287853,4112,0,2048,1.9664600738e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",256,0,0,8,6,"Success",0.033691,15.621486,14.444712,0.00213,0.911931,0.107342,0.00453,0.063561,31.193513,4112,0,2048,1.9664600738e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",256,0,0,9,6,"Success",0.04054,15.473855,14.556043,0.00206,0.954312,0.109592,0.01136,0.065141,31.216393,4112,0,2048,1.9664600738e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",256,0,0,10,6,"Success",0.034091,15.648247,14.702545,0.002,0.926411,0.111322,0.00118,0.065951,31.495717,4112,0,2048,1.9664600738e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",256,0,0,11,6,"Success",0.03438,15.589266,14.494453,0.00214,0.981622,0.113151,0.00124,0.069131,31.289713,4112,0,2048,1.9664600738e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",512,0,0,0,7,"Warmup",0.040791,20.806781,20.280936,0.00253,0.968062,0.115871,0.00384,0.084321,42.307342,8208,0,4096,1.9645350022e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",512,0,0,1,7,"Warmup",0.03465,21.200387,20.083893,0.00242,0.978752,0.123952,0.00185,0.079921,42.510135,8208,0,4096,1.9645350022e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",512,0,0,2,7,"Success",0.034091,21.040664,19.976962,0.00262,0.955492,0.168412,0.00262,0.083861,42.269072,8208,0,4096,1.9645350022e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",512,0,0,3,7,"Success",0.03411,20.996545,20.035492,0.00246,1.052853,0.117112,0.00208,0.084271,42.329313,8208,0,4096,1.9645350022e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",512,0,0,4,7,"Success",0.033931,21.228017,19.951071,0.0023,0.985442,0.112842,0.0043,0.078911,42.401064,8208,0,4096,1.9645350022e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",512,0,0,5,7,"Success",0.03375,21.157187,19.954781,0.0027,0.952582,0.112541,0.00324,0.078811,42.299702,8208,0,4096,1.9645350022e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",512,0,0,6,7,"Success",0.01699,19.83818,19.929401,0.00238,0.981132,0.111582,0.00509,0.079161,40.968036,8208,0,4096,1.9645350022e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",512,0,0,7,7,"Success",0.03422,21.161157,19.945481,0.00258,0.964372,0.111651,0.00401,0.077871,42.305612,8208,0,4096,1.9645350022e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",512,0,0,8,7,"Success",0.037901,21.082325,19.948141,0.00266,0.963172,0.114261,0.00263,0.077811,42.233241,8208,0,4096,1.9645350022e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",512,0,0,9,7,"Success",0.03377,21.043265,19.949331,0.00255,0.952042,0.119572,0.00146,0.080631,42.187051,8208,0,4096,1.9645350022e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",512,0,0,10,7,"Success",0.016471,19.836959,19.917921,0.00239,1.036623,0.115571,0.006471,0.078621,41.015277,8208,0,4096,1.9645350022e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",512,0,0,11,7,"Success",0.033961,21.104096,19.977081,0.0027,0.967182,0.118732,0.00192,0.080531,42.290423,8208,0,4096,1.9645350022e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",1024,0,0,0,8,"Warmup",0.03782,39.644169,38.718927,0.00298,0.954812,0.125632,0.00317,0.076061,79.568181,16400,0,8192,1.9635745842e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",1024,0,0,1,8,"Warmup",0.03417,39.637219,38.454864,0.00318,0.982162,0.116512,0.00473,0.144242,79.381699,16400,0,8192,1.9635745842e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",1024,0,0,2,8,"Success",0.03395,39.440797,38.518554,0.003021,1.037753,0.117711,0.00708,0.076931,79.239947,16400,0,8192,1.9635745842e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",1024,0,0,3,8,"Success",0.03764,39.458617,38.543995,0.00313,1.023583,0.118741,0.003951,0.07668,79.270958,16400,0,8192,1.9635745842e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",1024,0,0,4,8,"Success",0.03356,39.351305,38.454484,0.00306,1.039263,0.119592,0.00323,0.077291,79.092535,16400,0,8192,1.9635745842e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",1024,0,0,5,8,"Success",0.039,39.362616,38.469444,0.00302,1.030383,0.118691,0.01089,0.075781,79.113765,16400,0,8192,1.9635745842e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",1024,0,0,6,8,"Success",0.034,39.406106,38.400073,0.00301,1.180585,0.118062,0.00386,0.079631,79.229907,16400,0,8192,1.9635745842e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",1024,0,0,7,8,"Success",0.03456,39.475147,38.483884,0.003,0.956552,0.120652,0.00383,0.076551,79.159116,16400,0,8192,1.9635745842e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",1024,0,0,8,8,"Success",0.03392,39.419376,38.441664,0.00304,0.969262,0.118602,0.00311,0.075031,79.068485,16400,0,8192,1.9635745842e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",1024,0,0,9,8,"Success",0.03321,39.382626,38.531875,0.00305,0.957472,0.118271,0.00276,0.075511,79.109565,16400,0,8192,1.9635745842e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",1024,0,0,10,8,"Success",0.033931,39.810391,38.520004,0.00307,0.991713,0.120211,0.00886,0.075031,79.569331,16400,0,8192,1.9635745842e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",1024,0,0,11,8,"Success",0.033921,39.347885,38.408773,0.00297,1.047003,0.119132,0.00357,0.076831,79.045035,16400,0,8192,1.9635745842e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",2048,0,0,0,9,"Warmup",0.03891,65.975321,62.909721,0.00504,0.036151,0.02797,0.00112,0.01582,129.013433,32784,0,16384,1.9630949031e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",2048,0,0,1,9,"Warmup",0.01651,63.463479,62.78879,0.00501,0.03574,0.028401,0.00116,0.018,126.36057,32784,0,16384,1.9630949031e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",2048,0,0,2,9,"Success",0.01652,63.424309,62.740839,0.00493,0.035341,0.02861,0.00112,0.01647,126.271509,32784,0,16384,1.9630949031e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",2048,0,0,3,9,"Success",0.01612,63.472319,62.74881,0.00505,0.03529,0.028221,0.00112,0.01527,126.32544,32784,0,16384,1.9630949031e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",2048,0,0,4,9,"Success",0.01821,63.387528,62.77995,0.00485,0.03611,0.0284,0.00115,0.017541,126.277209,32784,0,16384,1.9630949031e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",2048,0,0,5,9,"Success",0.01658,63.542119,63.032354,0.00483,0.03667,0.029081,0.00116,0.0155,126.681654,32784,0,16384,1.9630949031e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",2048,0,0,6,9,"Success",0.02119,63.440828,62.610598,0.0049,0.035701,0.02874,0.00115,0.0172,126.163247,32784,0,16384,1.9630949031e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",2048,0,0,7,9,"Success",0.01683,63.521999,62.825271,0.00504,0.03523,0.028591,0.00116,0.01624,126.454011,32784,0,16384,1.9630949031e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",2048,0,0,8,9,"Success",0.016631,63.359447,62.662378,0.0047,0.035561,0.02861,0.00115,0.01665,126.128537,32784,0,16384,1.9630949031e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",2048,0,0,9,9,"Success",0.01674,63.55019,62.870061,0.00479,0.035671,0.02863,0.00118,0.01611,126.526692,32784,0,16384,1.9630949031e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",2048,0,0,10,9,"Success",0.017271,63.462538,62.724399,0.00505,0.035691,0.02849,0.00115,0.01713,126.294889,32784,0,16384,1.9630949031e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",2048,0,0,11,9,"Success",0.0172,63.452809,62.78308,0.00497,0.03543,0.028631,0.0012,0.01685,126.34355,32784,0,16384,1.9630949031e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",4096,0,0,0,10,"Warmup",0.043301,142.013947,140.095123,0.00773,0.066311,0.053311,0.00287,0.01634,282.302523,65552,0,32768,1.9628551943e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",4096,0,0,1,10,"Warmup",0.02418,139.971692,138.969789,0.00783,0.068401,0.05332,0.002831,0.01945,279.120233,65552,0,32768,1.9628551943e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",4096,0,0,2,10,"Success",0.01714,139.81238,139.011399,0.0076,0.068791,0.053471,0.00273,0.02026,278.996901,65552,0,32768,1.9628551943e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",4096,0,0,3,10,"Success",0.01706,139.8243,139.11212,0.00774,0.067161,0.053731,0.00275,0.02577,279.113782,65552,0,32768,1.9628551943e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",4096,0,0,4,10,"Success",0.02369,139.861801,139.09265,0.00766,0.067501,0.053611,0.00294,0.01943,279.132253,65552,0,32768,1.9628551943e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",4096,0,0,5,10,"Success",0.01688,139.7882,139.023209,0.00762,0.067651,0.053551,0.0027,0.02574,278.988751,65552,0,32768,1.9628551943e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",4096,0,0,6,10,"Success",0.01615,140.210325,139.136991,0.00802,0.068061,0.053831,0.00301,0.01981,279.519488,65552,0,32768,1.9628551943e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",4096,0,0,7,10,"Success",0.022851,139.659287,139.276183,0.00779,0.066181,0.054291,0.00268,0.02578,279.118463,65552,0,32768,1.9628551943e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",4096,0,0,8,10,"Success",0.02334,139.786059,139.04948,0.00793,0.067431,0.053011,0.00278,0.01958,279.012891,65552,0,32768,1.9628551943e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",4096,0,0,9,10,"Success",0.017021,139.719158,139.000659,0.0075,0.066661,0.053161,0.00287,0.01906,278.8895,65552,0,32768,1.9628551943e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",4096,0,0,10,10,"Success",0.01639,139.814099,138.819327,0.00796,0.066791,0.053541,0.0029,0.02515,278.809458,65552,0,32768,1.9628551943e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",4096,0,0,11,10,"Success",0.02327,139.967162,139.010349,0.00799,0.067931,0.053571,0.0028,0.01944,279.155373,65552,0,32768,1.9628551943e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",8192,0,0,0,11,"Warmup",0.02271,314.820643,323.504561,0.01368,10.961998,15.246792,0.019661,1.755992,666.352917,131088,0,65536,1.9627353729e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",8192,0,0,1,11,"Warmup",0.0482,310.823513,331.108167,0.01414,8.066622,15.89703,0.01786,1.832963,667.814035,131088,0,65536,1.9627353729e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",8192,0,0,2,11,"Success",0.04997,313.544317,323.099406,0.01367,16.506908,9.078644,0.018831,1.714911,664.031967,131088,0,65536,1.9627353729e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",8192,0,0,3,11,"Success",0.03636,310.904423,330.886805,0.01385,9.840694,17.591521,0.018581,1.673381,670.971045,131088,0,65536,1.9627353729e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",8192,0,0,4,11,"Success",0.04672,313.028581,324.407073,0.0135,9.332557,17.809804,0.020751,1.910024,666.57507,131088,0,65536,1.9627353729e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",8192,0,0,5,11,"Success",0.049171,313.923921,331.610373,0.013661,23.616547,8.980203,0.01892,1.800923,680.019509,131088,0,65536,1.9627353729e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",8192,0,0,6,11,"Success",0.038051,314.592659,325.935083,0.01351,10.040786,16.890263,0.01827,1.726432,669.261024,131088,0,65536,1.9627353729e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",8192,0,0,7,11,"Success",0.049601,311.390289,331.34044,0.014131,16.789141,8.559498,0.02584,1.653121,669.826831,131088,0,65536,1.9627353729e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",8192,0,0,8,11,"Success",0.045991,313.435805,323.675294,0.01379,2.704764,8.044261,0.018571,1.704761,649.648637,131088,0,65536,1.9627353729e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",8192,0,0,9,11,"Success",0.03698,310.814012,331.437782,0.01369,9.58096,17.232887,0.023071,1.744362,670.890344,131088,0,65536,1.9627353729e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",8192,0,0,10,11,"Success",0.050661,314.803852,324.109129,0.013921,9.601491,17.566671,0.01947,1.761102,667.931997,131088,0,65536,1.9627353729e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",8192,0,0,11,11,"Success",0.055891,310.855423,331.632794,0.01378,9.725312,17.411369,0.021501,1.848883,671.570783,131088,0,65536,1.9627353729e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",16384,0,0,0,12,"Warmup",0.02165,516.275939,568.187882,0.030701,9.300387,15.90021,0.03008,2.541902,1112.294941,262160,0,131072,1.9626754704e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",16384,0,0,1,12,"Warmup",0.03399,514.832361,568.393275,0.03345,15.588226,10.235419,0.030111,2.649233,1111.802025,262160,0,131072,1.9626754704e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",16384,0,0,2,12,"Success",0.03434,515.931184,567.572855,0.03267,12.379856,21.957287,0.03469,2.251638,1120.20018,262160,0,131072,1.9626754704e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",16384,0,0,3,12,"Success",0.03044,512.952367,568.694429,0.02991,9.601591,17.307198,0.03044,2.704824,1111.358139,262160,0,131072,1.9626754704e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",16384,0,0,4,12,"Success",0.036631,515.806843,568.131461,0.034601,24.171184,9.100694,0.031861,2.624833,1119.944488,262160,0,131072,1.9626754704e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",16384,0,0,5,12,"Success",0.038901,514.148532,568.736509,0.03259,10.064997,18.113888,0.03052,2.31905,1113.490677,262160,0,131072,1.9626754704e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",16384,0,0,6,12,"Success",0.04382,516.059536,569.076124,0.03511,9.663572,17.329418,0.036501,2.650463,1114.900644,262160,0,131072,1.9626754704e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",16384,0,0,7,12,"Success",0.037401,514.928842,569.899374,0.03334,23.884361,10.586113,0.03618,2.740225,1122.151756,262160,0,131072,1.9626754704e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",16384,0,0,8,12,"Success",0.03541,516.756505,569.373227,0.029491,9.667491,17.229227,0.031581,2.683074,1115.811886,262160,0,131072,1.9626754704e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",16384,0,0,9,12,"Success",0.050261,519.076474,569.451399,0.03372,9.840574,18.349011,0.03,2.37225,1119.208809,262160,0,131072,1.9626754704e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",16384,0,0,10,12,"Success",0.03912,515.625041,568.169422,0.03372,9.916155,17.205307,0.03145,2.600443,1113.626278,262160,0,131072,1.9626754704e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",16384,0,0,11,12,"Success",0.04125,515.944435,568.869191,0.032521,9.858984,17.52414,0.030991,2.719544,1115.026666,262160,0,131072,1.9626754704e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",32768,0,0,0,13,"Warmup",0.020011,745.770139,801.4943,0.045581,16.393516,15.8206,0.05714,5.138885,1584.746442,524304,0,262144,1.9626455212e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",32768,0,0,1,13,"Warmup",0.048081,743.690922,850.005882,0.046491,31.02141,9.50508,0.060051,4.998783,1639.38279,524304,0,262144,1.9626455212e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",32768,0,0,2,13,"Success",0.0346,749.075391,806.028698,0.04957,17.977367,17.112575,0.062001,4.624418,1594.97223,524304,0,262144,1.9626455212e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",32768,0,0,3,13,"Success",0.03321,744.481603,854.822032,0.052491,11.292782,15.83662,0.0584,5.077364,1631.660862,524304,0,262144,1.9626455212e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",32768,0,0,4,13,"Success",0.035581,745.482415,801.795085,0.052191,15.475594,17.345629,0.058181,5.141354,1585.39214,524304,0,262144,1.9626455212e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",32768,0,0,5,13,"Success",0.03568,741.995262,850.012012,0.052741,13.55188,17.819535,0.05774,5.270887,1628.802517,524304,0,262144,1.9626455212e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",32768,0,0,6,13,"Success",0.035851,746.007432,801.757034,0.052621,16.048382,18.480623,0.0351,4.567498,1586.991091,524304,0,262144,1.9626455212e-17,0
"Fftw","Outplace","Real","double",1,"powerof2",32768,0,0,7,13,"Success",0.041421,742.814122,849.904211,0.0467,10.113038,17.024884,0.04295,5.138225,1625.132051,524304,0,262144,1.9626455212e-17,0
