; "SupportedThreads",272,"UsedThreads",272,"TotalMemory",101215670272,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1536876047,"CurrentTimeLocal","Thu Sep 13 15:00:47 2018","Hostname","nid07929","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.00028
; "Time_ContextDestroy [ms]", 0.00028
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",6859,0,0,5,53,"Success",0.02721,1.507659,1.52731,0.01383,0.586177,0.597008,0.00534,0.439366,4.70644,109752,0,54872,1.7431316844e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",6859,0,0,6,53,"Success",0.02686,1.504959,1.53893,0.01302,0.585147,0.598488,0.00522,0.426345,4.701249,109752,0,54872,1.7431316844e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",6859,0,0,7,53,"Success",0.02701,1.58085,1.488129,0.01314,0.586047,0.596608,0.0051,0.439716,4.73887,109752,0,54872,1.7431316844e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",6859,0,0,8,53,"Success",0.057061,1.509249,1.490739,0.01235,0.585897,0.640158,0.005821,0.430585,4.73409,109752,0,54872,1.7431316844e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",6859,0,0,9,53,"Success",0.026961,1.502299,1.485878,0.061091,0.587668,0.597637,0.00557,0.443876,4.71325,109752,0,54872,1.7431316844e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",6859,0,0,10,53,"Success",0.02638,1.500849,1.55601,0.01183,0.585348,0.597837,0.00506,0.425306,4.71074,109752,0,54872,1.7431316844e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",6859,0,0,11,53,"Success",0.02669,1.5672,1.490049,0.01332,0.584627,0.595408,0.00516,0.441856,4.72622,109752,0,54872,1.7431316844e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",130321,0,0,0,54,"Warmup",0.0458,24.938475,24.625071,0.164212,18.292621,17.556511,0.147761,0.559067,86.334859,2085144,0,1042568,2.8386470755e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",130321,0,0,1,54,"Warmup",0.04413,24.900074,24.786133,0.163372,18.351092,17.666373,0.149952,0.488546,86.555052,2085144,0,1042568,2.8386470755e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",130321,0,0,2,54,"Success",0.042551,23.82954,23.569358,0.163332,15.961812,15.682278,0.145721,0.525227,79.925019,2085144,0,1042568,2.8386470755e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",130321,0,0,3,54,"Success",0.0376,23.682309,23.633708,0.165552,15.966382,15.595467,0.197962,0.469376,79.754986,2085144,0,1042568,2.8386470755e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",130321,0,0,4,54,"Success",0.03761,23.664579,23.582658,0.164012,15.86279,15.598576,0.143422,0.475226,79.534613,2085144,0,1042568,2.8386470755e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",130321,0,0,5,54,"Success",0.0371,23.629219,23.592527,0.162663,15.88002,15.592527,0.142492,0.478716,79.521254,2085144,0,1042568,2.8386470755e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",130321,0,0,6,54,"Success",0.036841,23.624038,23.572127,0.164172,15.863611,15.605887,0.142791,0.483037,79.497994,2085144,0,1042568,2.8386470755e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",130321,0,0,7,54,"Success",0.035671,23.622398,23.539437,0.164282,15.86068,15.582037,0.143972,0.485806,79.439833,2085144,0,1042568,2.8386470755e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",130321,0,0,8,54,"Success",0.035821,23.625798,23.565757,0.163002,15.883771,15.613737,0.141352,0.481296,79.516174,2085144,0,1042568,2.8386470755e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",130321,0,0,9,54,"Success",0.035551,23.637448,23.590468,0.163522,15.877261,15.611657,0.141751,0.486437,79.549995,2085144,0,1042568,2.8386470755e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",130321,0,0,10,54,"Success",0.036381,23.590887,23.668649,0.164132,15.879741,15.591206,0.142502,0.476506,79.555764,2085144,0,1042568,2.8386470755e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",130321,0,0,11,54,"Success",0.03564,23.584228,23.564867,0.163293,15.88581,15.615247,0.142642,0.486866,79.483783,2085144,0,1042568,2.8386470755e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",2476099,0,0,0,55,"Warmup",0.02628,458.561418,451.998905,3.1711,394.903085,371.59562,3.361742,0.351795,1683.975845,39617592,0,19808792,3.3845302119e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",2476099,0,0,1,55,"Warmup",0.024951,451.690471,451.62127,3.1734,395.010506,371.616781,3.362552,0.502416,1677.008057,39617592,0,19808792,3.3845302119e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",2476099,0,0,2,55,"Success",0.02441,451.714202,451.545579,3.1641,394.837824,371.59479,3.362222,0.501086,1676.749963,39617592,0,19808792,3.3845302119e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",2476099,0,0,3,55,"Success",0.02492,451.698302,451.565129,3.11139,394.765562,371.56377,3.361773,0.500326,1676.597092,39617592,0,19808792,3.3845302119e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",2476099,0,0,4,55,"Success",0.025161,451.785982,451.751102,3.111519,394.53205,371.56636,3.360602,0.495996,1676.634562,39617592,0,19808792,3.3845302119e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",2476099,0,0,5,55,"Success",0.024811,451.991515,451.701241,3.16833,394.840123,371.659672,3.365182,0.496466,1677.25299,39617592,0,19808792,3.3845302119e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",2476099,0,0,6,55,"Success",0.02532,451.959245,451.707911,3.16909,394.664022,371.382537,3.387153,0.505066,1676.806044,39617592,0,19808792,3.3845302119e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",2476099,0,0,7,55,"Success",0.02562,451.855013,451.613481,3.16798,394.804033,371.682801,3.366153,0.495596,1677.016347,39617592,0,19808792,3.3845302119e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",2476099,0,0,8,55,"Success",0.02517,451.913234,451.390598,3.17184,394.913635,371.379707,3.365542,0.510907,1676.676293,39617592,0,19808792,3.3845302119e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",2476099,0,0,9,55,"Success",0.025511,451.817132,451.57835,3.16711,394.689832,371.5834,3.305872,0.547157,1676.719874,39617592,0,19808792,3.3845302119e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",2476099,0,0,10,55,"Success",0.02493,454.032901,451.6191,3.16896,394.221306,371.291606,3.379693,0.514246,1678.258522,39617592,0,19808792,3.3845302119e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"oddshape",2476099,0,0,11,55,"Success",0.02525,451.776092,451.282426,3.11005,394.653261,371.513199,3.359812,0.498096,1676.223877,39617592,0,19808792,3.3845302119e-16,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4,0,0,0,0,"Warmup",0.01998,0.099621,0.068531,0.00049,0.00335,0.00197,0.00019,0.357145,0.552747,80,0,32,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4,0,0,1,0,"Warmup",0.02185,0.098142,0.069031,0.00048,0.00341,0.00199,0.00019,0.356114,0.552567,80,0,32,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4,0,0,2,0,"Success",0.02212,0.100881,0.069621,0.00049,0.00318,0.00202,0.00018,0.353585,0.553417,80,0,32,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4,0,0,3,0,"Success",0.02244,0.097971,0.069241,0.00048,0.00353,0.00201,0.00025,0.351695,0.549007,80,0,32,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4,0,0,4,0,"Success",0.021201,0.098381,0.069211,0.00038,0.00341,0.00197,0.00022,0.377465,0.573628,80,0,32,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4,0,0,5,0,"Success",0.022,0.100581,0.071471,0.00043,0.00339,0.002,0.00022,0.349385,0.550797,80,0,32,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4,0,0,6,0,"Success",0.020461,0.099621,0.070661,0.00045,0.00356,0.00198,0.00023,0.354814,0.553107,80,0,32,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4,0,0,7,0,"Success",0.02108,0.099721,0.071571,0.00043,0.00349,0.00181,0.00023,0.354305,0.553987,80,0,32,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4,0,0,8,0,"Success",0.02042,0.098381,0.071201,0.00042,0.00332,0.00195,0.00022,0.359015,0.556447,80,0,32,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4,0,0,9,0,"Success",0.021241,0.100791,0.071331,0.00039,0.00345,0.00198,0.00022,0.351764,0.552657,80,0,32,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4,0,0,10,0,"Success",0.02178,0.101682,0.07501,0.00043,0.003541,0.00182,0.00023,0.351904,0.557797,80,0,32,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4,0,0,11,0,"Success",0.022131,0.098181,0.071601,0.00038,0.0034,0.00199,0.00017,0.348444,0.547677,80,0,32,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8,0,0,0,1,"Warmup",0.026,0.107872,0.074351,0.00067,0.00349,0.00244,0.00017,0.356464,0.572737,144,0,64,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8,0,0,1,1,"Warmup",0.0218,0.099281,0.069931,0.00084,0.00358,0.00201,0.00019,0.355175,0.554377,144,0,64,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8,0,0,2,1,"Success",0.02235,0.098682,0.07023,0.000701,0.00334,0.00203,0.00017,0.385684,0.584727,144,0,64,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8,0,0,3,1,"Success",0.02242,0.100381,0.067701,0.00075,0.00336,0.00206,0.00019,0.352565,0.550757,144,0,64,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8,0,0,4,1,"Success",0.022511,0.099321,0.070411,0.0007,0.00312,0.0017,0.00017,0.355884,0.555327,144,0,64,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8,0,0,5,1,"Success",0.02178,0.098301,0.072511,0.00051,0.00317,0.00204,0.00017,0.353415,0.553297,144,0,64,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8,0,0,6,1,"Success",0.02315,0.101332,0.074601,0.00079,0.00322,0.0021,0.00024,0.357024,0.563977,144,0,64,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8,0,0,7,1,"Success",0.02272,0.100111,0.071701,0.00077,0.00337,0.00201,0.00022,0.380255,0.582527,144,0,64,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8,0,0,8,1,"Success",0.021051,0.100041,0.068731,0.00077,0.00348,0.00207,0.00016,0.355974,0.553747,144,0,64,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8,0,0,9,1,"Success",0.02177,0.100901,0.069951,0.00059,0.00311,0.00203,0.00017,0.347195,0.547077,144,0,64,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8,0,0,10,1,"Success",0.02246,0.102032,0.068741,0.00072,0.00327,0.00202,0.00019,0.352734,0.553547,144,0,64,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8,0,0,11,1,"Success",0.02254,0.099141,0.068981,0.00075,0.00334,0.00164,0.00023,0.353435,0.551437,144,0,64,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16,0,0,0,2,"Warmup",0.02621,0.107102,0.074281,0.00054,0.00345,0.00263,0.00021,0.359464,0.575477,272,0,128,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16,0,0,1,2,"Warmup",0.02286,0.101691,0.072061,0.00069,0.00343,0.00221,0.00024,0.351605,0.556147,272,0,128,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16,0,0,2,2,"Success",0.02158,0.100452,0.072401,0.00062,0.00339,0.0022,0.00022,0.350684,0.552937,272,0,128,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16,0,0,3,2,"Success",0.022271,0.099571,0.070031,0.00067,0.00322,0.00176,0.00023,0.354534,0.553697,272,0,128,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16,0,0,4,2,"Success",0.02147,0.099541,0.069641,0.0006,0.00321,0.00212,0.00018,0.392275,0.590517,272,0,128,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16,0,0,5,2,"Success",0.02175,0.097942,0.06909,0.000701,0.00319,0.0021,0.00022,0.353784,0.550197,272,0,128,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16,0,0,6,2,"Success",0.02208,0.099832,0.06861,0.00059,0.00332,0.00211,0.00016,0.357885,0.555947,272,0,128,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16,0,0,7,2,"Success",0.02269,0.099051,0.067861,0.00057,0.00323,0.00212,0.00022,0.350105,0.547237,272,0,128,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16,0,0,8,2,"Success",0.02261,0.099511,0.068141,0.0006,0.00341,0.00215,0.00017,0.356755,0.554687,272,0,128,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16,0,0,9,2,"Success",0.02171,0.099281,0.067681,0.00057,0.00349,0.00214,0.00022,0.353465,0.550097,272,0,128,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16,0,0,10,2,"Success",0.021901,0.098551,0.067951,0.0005,0.00352,0.00218,0.00022,0.402395,0.598688,272,0,128,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16,0,0,11,2,"Success",0.02229,0.100351,0.071841,0.00054,0.00316,0.00213,0.00015,0.351905,0.553867,272,0,128,0,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",32,0,0,0,3,"Warmup",0.02506,0.114681,0.082621,0.00048,0.005751,0.00373,0.00014,0.402915,0.636798,528,0,256,2.8199693025e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",32,0,0,1,3,"Warmup",0.02275,0.112581,0.076611,0.00057,0.00474,0.00254,0.00016,0.382765,0.604197,528,0,256,2.8199693025e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",32,0,0,2,3,"Success",0.0214,0.111271,0.080281,0.00061,0.00486,0.00253,0.00022,0.388505,0.611237,528,0,256,2.8199693025e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",32,0,0,3,3,"Success",0.02216,0.112022,0.077141,0.00047,0.00471,0.00224,0.00015,0.386125,0.606708,528,0,256,2.8199693025e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",32,0,0,4,3,"Success",0.02205,0.111721,0.081062,0.00052,0.00486,0.00242,0.00022,0.382074,0.606537,528,0,256,2.8199693025e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",32,0,0,5,3,"Success",0.021571,0.109991,0.076781,0.00057,0.00476,0.00243,0.00016,0.386545,0.604248,528,0,256,2.8199693025e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",32,0,0,6,3,"Success",0.02231,0.112502,0.077421,0.00048,0.00469,0.00253,0.00014,0.387545,0.609148,528,0,256,2.8199693025e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",32,0,0,7,3,"Success",0.021961,0.168722,0.080351,0.00067,0.00471,0.00243,0.00022,0.384305,0.664999,528,0,256,2.8199693025e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",32,0,0,8,3,"Success",0.02108,0.110972,0.081721,0.00057,0.00465,0.00267,0.00023,0.393185,0.616728,528,0,256,2.8199693025e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",32,0,0,9,3,"Success",0.02241,0.111281,0.077001,0.00047,0.00486,0.00255,0.00015,0.383395,0.603647,528,0,256,2.8199693025e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",32,0,0,10,3,"Success",0.02176,0.110022,0.081441,0.00048,0.00458,0.00252,0.00015,0.396615,0.619148,528,0,256,2.8199693025e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",32,0,0,11,3,"Success",0.02191,0.112011,0.078491,0.00058,0.004791,0.00246,0.00017,0.389184,0.611088,528,0,256,2.8199693025e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",64,0,0,0,4,"Warmup",0.02499,0.116171,0.080601,0.00052,0.006051,0.00383,0.00015,0.391885,0.625748,1040,0,512,2.7974990695e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",64,0,0,1,4,"Warmup",0.022911,0.113001,0.081121,0.00056,0.00534,0.00288,0.00022,0.393255,0.621018,1040,0,512,2.7974990695e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",64,0,0,2,4,"Success",0.02205,0.111532,0.078581,0.0006,0.00569,0.00273,0.00017,0.468656,0.691589,1040,0,512,2.7974990695e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",64,0,0,3,4,"Success",0.02227,0.112932,0.078231,0.0005,0.00527,0.00282,0.00016,0.385165,0.608958,1040,0,512,2.7974990695e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",64,0,0,4,4,"Success",0.021621,0.110471,0.076861,0.00061,0.0051,0.00294,0.00018,0.386105,0.605278,1040,0,512,2.7974990695e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",64,0,0,5,4,"Success",0.02207,0.111222,0.077241,0.00059,0.00546,0.0028,0.00023,0.387855,0.608818,1040,0,512,2.7974990695e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",64,0,0,6,4,"Success",0.02247,0.111601,0.078171,0.00055,0.00533,0.00272,0.00016,0.394035,0.616367,1040,0,512,2.7974990695e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",64,0,0,7,4,"Success",0.020611,0.109231,0.080991,0.00048,0.00509,0.00286,0.00015,0.415965,0.636858,1040,0,512,2.7974990695e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",64,0,0,8,4,"Success",0.021651,0.112021,0.078521,0.0006,0.00512,0.00284,0.00018,0.389755,0.612198,1040,0,512,2.7974990695e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",64,0,0,9,4,"Success",0.02218,0.110992,0.078211,0.0005,0.00535,0.00284,0.00015,0.385015,0.606748,1040,0,512,2.7974990695e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",64,0,0,10,4,"Success",0.02157,0.111281,0.079251,0.0005,0.00563,0.00287,0.00015,0.388975,0.611917,1040,0,512,2.7974990695e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",64,0,0,11,4,"Success",0.02211,0.108442,0.079991,0.0006,0.0051,0.00283,0.00017,0.389135,0.609838,1040,0,512,2.7974990695e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",128,0,0,0,5,"Warmup",0.02567,0.116772,0.082461,0.00074,0.00649,0.00395,0.0003,0.390765,0.628688,2064,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",128,0,0,1,5,"Warmup",0.02325,0.112352,0.078181,0.00069,0.0056,0.00322,0.00024,0.388655,0.613638,2064,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",128,0,0,2,5,"Success",0.021851,0.110801,0.078401,0.00071,0.00514,0.00342,0.00023,0.386225,0.608118,2064,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",128,0,0,3,5,"Success",0.02201,0.153782,0.080391,0.00111,0.00556,0.00335,0.00035,0.389585,0.657598,2064,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",128,0,0,4,5,"Success",0.022591,0.111671,0.078591,0.00092,0.00529,0.00334,0.00024,0.385815,0.609858,2064,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",128,0,0,5,5,"Success",0.02288,0.112202,0.077721,0.0009,0.00536,0.0034,0.00032,0.384155,0.608338,2064,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",128,0,0,6,5,"Success",0.02166,0.112291,0.080851,0.0009,0.0054,0.00311,0.00031,0.386625,0.612497,2064,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",128,0,0,7,5,"Success",0.02255,0.109422,0.077171,0.00075,0.00556,0.0034,0.00024,0.391505,0.611928,2064,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",128,0,0,8,5,"Success",0.02262,0.112322,0.156912,0.00101,0.00558,0.00373,0.00024,0.388015,0.691799,2064,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",128,0,0,9,5,"Success",0.022231,0.111581,0.079051,0.0009,0.00555,0.00327,0.00029,0.383665,0.607958,2064,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",128,0,0,10,5,"Success",0.0215,0.113032,0.083381,0.00073,0.00508,0.00335,0.00024,0.380075,0.608818,2064,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",128,0,0,11,5,"Success",0.02207,0.111331,0.078431,0.00095,0.00526,0.003311,0.00028,0.380614,0.603587,2064,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",256,0,0,0,6,"Warmup",0.033781,0.126521,0.091191,0.00123,0.009351,0.00716,0.00049,0.893181,1.164805,4112,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",256,0,0,1,6,"Warmup",0.02065,0.118202,0.083441,0.00135,0.00703,0.00592,0.00041,0.04207,0.280493,4112,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",256,0,0,2,6,"Success",0.032801,0.124561,0.087232,0.00119,0.00731,0.00585,0.00033,0.05534,0.316144,4112,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",256,0,0,3,6,"Success",0.030491,0.125811,0.209803,0.00143,0.00714,0.00647,0.00034,1.028573,1.411758,4112,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",256,0,0,4,6,"Success",0.02122,0.120172,0.082981,0.00113,0.00714,0.00608,0.00041,0.046541,0.287154,4112,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",256,0,0,5,6,"Success",0.031,0.124182,0.086861,0.00121,0.00696,0.00619,0.0004,0.126382,0.384915,4112,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",256,0,0,6,6,"Success",0.02351,0.135672,0.084171,0.00125,0.00736,0.00596,0.00031,0.895121,1.155114,4112,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",256,0,0,7,6,"Success",0.02131,0.117562,0.086601,0.00111,0.00699,0.00566,0.0004,0.047421,0.288444,4112,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",256,0,0,8,6,"Success",0.032681,0.126801,0.086631,0.00134,0.00733,0.005871,0.00046,0.144931,0.407885,4112,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",256,0,0,9,6,"Success",0.024211,0.123081,0.088231,0.00109,0.00709,0.00572,0.00038,0.893541,1.145005,4112,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",256,0,0,10,6,"Success",0.02098,0.122552,0.084101,0.00128,0.00709,0.00579,0.00041,0.04691,0.290643,4112,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",256,0,0,11,6,"Success",0.033641,0.126811,0.085972,0.00115,0.00753,0.00588,0.00033,0.145742,0.408746,4112,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",512,0,0,0,7,"Warmup",0.023091,0.125801,0.087431,0.00151,0.010301,0.00941,0.00102,0.03998,0.300114,8208,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",512,0,0,1,7,"Warmup",0.032101,0.126601,0.087581,0.0015,0.00947,0.006761,0.00058,0.650158,0.916222,8208,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",512,0,0,2,7,"Success",0.02076,0.120642,0.090691,0.00125,0.00861,0.007,0.00056,0.04029,0.291073,8208,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",512,0,0,3,7,"Success",0.034411,0.128042,0.089681,0.00151,0.00914,0.007,0.00051,0.645408,0.917322,8208,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",512,0,0,4,7,"Success",0.02033,0.122582,0.086851,0.00106,0.00865,0.0067,0.00062,0.043021,0.291324,8208,0,4096,2.7782720439e-17,0
