; "SupportedThreads",64,"UsedThreads",64,"TotalMemory",135065378816,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1545139284,"CurrentTimeLocal","Tue Dec 18 05:21:24 2018","Hostname","nid01333","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 7.3e-05
; "Time_ContextDestroy [ms]", 3.9e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",128,0,0,4,5,"Success",0.000387,0.002795,0.001338,0.000126,0.000518,0.000487,5e-05,0.001552,0.007501,2064,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",128,0,0,5,5,"Success",0.000425,0.002805,0.00131,9.4e-05,0.000562,0.000493,4.2e-05,0.001528,0.007514,2064,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",128,0,0,6,5,"Success",0.000411,0.002829,0.00132,0.000109,0.000505,0.000501,4.3e-05,0.001535,0.007515,2064,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",128,0,0,7,5,"Success",0.000461,0.002775,0.001339,9.4e-05,0.000481,0.000502,4.2e-05,0.001564,0.0075,2064,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",128,0,0,8,5,"Success",0.000428,0.00276,0.00132,0.000124,0.000532,0.000497,4.2e-05,0.001545,0.007502,2064,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",128,0,0,9,5,"Success",0.000419,0.002822,0.001322,8.7e-05,0.000476,0.000493,4.3e-05,0.001497,0.007426,2064,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",128,0,0,10,5,"Success",0.000411,0.002758,0.001367,0.000122,0.000511,0.000493,4.2e-05,0.001549,0.007504,2064,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",128,0,0,11,5,"Success",0.000445,0.002781,0.001301,9.4e-05,0.000536,0.000503,4.2e-05,0.00152,0.007454,2064,0,1024,2.7864635272e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",256,0,0,0,6,"Warmup",0.000621,0.00581,0.002813,0.00025,0.001242,0.001008,0.000104,0.001866,0.014032,4112,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",256,0,0,1,6,"Warmup",0.000445,0.004221,0.00243,0.000186,0.000863,0.000804,9.8e-05,0.001598,0.010895,4112,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",256,0,0,2,6,"Success",0.000396,0.00376,0.002322,0.000182,0.000722,0.000717,8.8e-05,0.001538,0.009991,4112,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",256,0,0,3,6,"Success",0.000431,0.003761,0.002314,0.000168,0.000724,0.000785,9.9e-05,0.001501,0.010037,4112,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",256,0,0,4,6,"Success",0.000406,0.003702,0.002372,0.000163,0.000699,0.000729,8.8e-05,0.001543,0.00998,4112,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",256,0,0,5,6,"Success",0.000414,0.003684,0.00232,0.000167,0.000764,0.000695,9.9e-05,0.001541,0.009936,4112,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",256,0,0,6,6,"Success",0.000377,0.003735,0.0024,0.000171,0.000727,0.000715,9.5e-05,0.001548,0.010028,4112,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",256,0,0,7,6,"Success",0.000397,0.003738,0.00236,0.000162,0.000731,0.000672,9.9e-05,0.001533,0.009927,4112,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",256,0,0,8,6,"Success",0.00039,0.003714,0.00235,0.000163,0.00071,0.000725,8.8e-05,0.001542,0.009925,4112,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",256,0,0,9,6,"Success",0.000402,0.003738,0.002387,0.000171,0.000723,0.000733,9e-05,0.001528,0.010026,4112,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",256,0,0,10,6,"Success",0.000393,0.003769,0.002228,0.000162,0.000701,0.000707,8.8e-05,0.001518,0.009813,4112,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",256,0,0,11,6,"Success",0.000398,0.003692,0.002357,0.000172,0.000701,0.000718,9.2e-05,0.001522,0.009902,4112,0,2048,2.7809945062e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",512,0,0,0,7,"Warmup",0.00058,0.007051,0.004144,0.000374,0.001704,0.001414,0.000122,0.001941,0.01764,8208,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",512,0,0,1,7,"Warmup",0.000537,0.005255,0.003273,0.000335,0.001378,0.001163,0.000104,0.001661,0.013957,8208,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",512,0,0,2,7,"Success",0.000417,0.004894,0.003263,0.000328,0.001238,0.001117,0.000106,0.001547,0.013162,8208,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",512,0,0,3,7,"Success",0.000523,0.004994,0.003222,0.000312,0.001228,0.001159,0.00011,0.001578,0.013373,8208,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",512,0,0,4,7,"Success",0.000459,0.004796,0.003199,0.000313,0.001201,0.001156,0.0001,0.001542,0.013013,8208,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",512,0,0,5,7,"Success",0.000406,0.004788,0.003183,0.000308,0.001203,0.001161,9.9e-05,0.001561,0.012969,8208,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",512,0,0,6,7,"Success",0.000406,0.004747,0.003184,0.000319,0.001209,0.001158,9.7e-05,0.001568,0.012929,8208,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",512,0,0,7,7,"Success",0.000423,0.004829,0.00318,0.000342,0.001181,0.00116,0.000108,0.001521,0.012978,8208,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",512,0,0,8,7,"Success",0.000423,0.004755,0.003178,0.000343,0.001198,0.001154,9.6e-05,0.001561,0.012961,8208,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",512,0,0,9,7,"Success",0.000424,0.0048,0.003201,0.000318,0.001198,0.001171,0.000101,0.001563,0.013036,8208,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",512,0,0,10,7,"Success",0.000435,0.004821,0.003191,0.000316,0.001186,0.001157,9.8e-05,0.001556,0.013017,8208,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",512,0,0,11,7,"Success",0.000429,0.004782,0.00319,0.00033,0.001241,0.001115,0.000104,0.001568,0.013014,8208,0,4096,2.7782720439e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",1024,0,0,0,8,"Warmup",0.000519,0.008696,0.005185,0.000726,0.002629,0.002705,0.000234,0.002036,0.023012,16400,0,8192,2.7769138077e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",1024,0,0,1,8,"Warmup",0.000472,0.006939,0.00498,0.000715,0.002296,0.002613,0.000227,0.00169,0.020185,16400,0,8192,2.7769138077e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",1024,0,0,2,8,"Success",0.000433,0.006622,0.004984,0.000658,0.002265,0.00264,0.000224,0.001649,0.019751,16400,0,8192,2.7769138077e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",1024,0,0,3,8,"Success",0.000423,0.006522,0.004921,0.000682,0.002229,0.002552,0.000238,0.001616,0.019421,16400,0,8192,2.7769138077e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",1024,0,0,4,8,"Success",0.000437,0.006503,0.004864,0.00068,0.0022,0.002603,0.000223,0.001558,0.019314,16400,0,8192,2.7769138077e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",1024,0,0,5,8,"Success",0.00043,0.006653,0.004853,0.000672,0.002228,0.002611,0.000217,0.001558,0.019482,16400,0,8192,2.7769138077e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",1024,0,0,6,8,"Success",0.000447,0.006501,0.004837,0.000676,0.002215,0.002534,0.000238,0.001533,0.019237,16400,0,8192,2.7769138077e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",1024,0,0,7,8,"Success",0.000418,0.006405,0.004828,0.000648,0.002216,0.002609,0.000217,0.001558,0.01916,16400,0,8192,2.7769138077e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",1024,0,0,8,8,"Success",0.000442,0.006487,0.004844,0.00065,0.002179,0.002503,0.000224,0.001539,0.019125,16400,0,8192,2.7769138077e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",1024,0,0,9,8,"Success",0.00041,0.006459,0.004835,0.000655,0.002202,0.002534,0.000238,0.001573,0.019161,16400,0,8192,2.7769138077e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",1024,0,0,10,8,"Success",0.000416,0.006503,0.004847,0.000663,0.002213,0.002582,0.000217,0.001571,0.019247,16400,0,8192,2.7769138077e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",1024,0,0,11,8,"Success",0.000457,0.006518,0.004809,0.000674,0.002257,0.002585,0.000231,0.001604,0.019404,16400,0,8192,2.7769138077e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",2048,0,0,0,9,"Warmup",0.000581,0.022664,0.01844,0.001465,0.005804,0.006045,0.000709,0.001968,0.058026,32784,0,16384,2.7762354362e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",2048,0,0,1,9,"Warmup",0.00052,0.020158,0.017983,0.001436,0.004933,0.005607,0.000677,0.001653,0.053248,32784,0,16384,2.7762354362e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",2048,0,0,2,9,"Success",0.000456,0.019943,0.017867,0.001413,0.004887,0.005094,0.000679,0.001671,0.05233,32784,0,16384,2.7762354362e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",2048,0,0,3,9,"Success",0.000482,0.019894,0.017722,0.001422,0.004921,0.005292,0.000679,0.00158,0.052244,32784,0,16384,2.7762354362e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",2048,0,0,4,9,"Success",0.00046,0.019863,0.017673,0.0014,0.00492,0.005368,0.000696,0.001614,0.052236,32784,0,16384,2.7762354362e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",2048,0,0,5,9,"Success",0.00048,0.019923,0.017618,0.001412,0.018313,0.005241,0.000738,0.001772,0.06577,32784,0,16384,2.7762354362e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",2048,0,0,6,9,"Success",0.000438,0.020201,0.017819,0.001429,0.004941,0.005498,0.000673,0.001672,0.052931,32784,0,16384,2.7762354362e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",2048,0,0,7,9,"Success",0.000498,0.019747,0.017722,0.001411,0.004922,0.005769,0.000669,0.001583,0.052595,32784,0,16384,2.7762354362e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",2048,0,0,8,9,"Success",0.000433,0.019693,0.017741,0.001411,0.00494,0.005386,0.000712,0.001613,0.052175,32784,0,16384,2.7762354362e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",2048,0,0,9,9,"Success",0.000485,0.019838,0.017693,0.001387,0.00484,0.005321,0.000662,0.001599,0.052076,32784,0,16384,2.7762354362e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",2048,0,0,10,9,"Success",0.000486,0.019717,0.017783,0.001435,0.004891,0.005114,0.000662,0.001567,0.051916,32784,0,16384,2.7762354362e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",2048,0,0,11,9,"Success",0.000431,0.019789,0.017775,0.001405,0.004946,0.005631,0.000686,0.001569,0.052496,32784,0,16384,2.7762354362e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4096,0,0,0,10,"Warmup",0.000621,0.047493,0.037201,0.00314,0.013382,0.012458,0.001891,0.002194,0.118725,65552,0,32768,2.7758964368e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4096,0,0,1,10,"Warmup",0.000541,0.036124,0.033696,0.003031,0.012361,0.012119,0.001879,0.001961,0.10204,65552,0,32768,2.7758964368e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4096,0,0,2,10,"Success",0.00048,0.03574,0.033247,0.003093,0.012372,0.012131,0.001901,0.00187,0.101131,65552,0,32768,2.7758964368e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4096,0,0,3,10,"Success",0.000421,0.035914,0.033327,0.003004,0.012352,0.012093,0.001874,0.00181,0.10112,65552,0,32768,2.7758964368e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4096,0,0,4,10,"Success",0.000467,0.035821,0.033208,0.003039,0.01228,0.012174,0.001874,0.001792,0.100971,65552,0,32768,2.7758964368e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4096,0,0,5,10,"Success",0.000484,0.035679,0.032941,0.003037,0.012315,0.012193,0.00188,0.001757,0.100595,65552,0,32768,2.7758964368e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4096,0,0,6,10,"Success",0.000437,0.035883,0.033602,0.00304,0.012322,0.012168,0.001906,0.001747,0.101414,65552,0,32768,2.7758964368e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4096,0,0,7,10,"Success",0.000425,0.03592,0.033817,0.002986,0.01233,0.012469,0.001885,0.001799,0.101954,65552,0,32768,2.7758964368e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4096,0,0,8,10,"Success",0.000432,0.035895,0.033755,0.003042,0.012279,0.012014,0.001904,0.001759,0.101381,65552,0,32768,2.7758964368e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4096,0,0,9,10,"Success",0.000493,0.035802,0.034419,0.003053,0.012245,0.012252,0.001872,0.0018,0.102267,65552,0,32768,2.7758964368e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4096,0,0,10,10,"Success",0.000433,0.035795,0.032877,0.002975,0.012242,0.013694,0.001852,0.001752,0.101945,65552,0,32768,2.7758964368e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4096,0,0,11,10,"Success",0.000432,0.037,0.033381,0.003028,0.012374,0.013153,0.001956,0.001767,0.103385,65552,0,32768,2.7758964368e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8192,0,0,0,11,"Warmup",0.000631,0.075924,0.070144,0.00644,0.025658,0.02682,0.003947,0.002344,0.21231,131088,0,65536,2.7757269837e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8192,0,0,1,11,"Warmup",0.000531,0.069252,0.06551,0.006425,0.025209,0.025871,0.003926,0.002142,0.199212,131088,0,65536,2.7757269837e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8192,0,0,2,11,"Success",0.000475,0.068853,0.065531,0.006386,0.024835,0.025869,0.003917,0.002002,0.198214,131088,0,65536,2.7757269837e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8192,0,0,3,11,"Success",0.000459,0.068737,0.06504,0.006409,0.025037,0.025983,0.003909,0.002247,0.198231,131088,0,65536,2.7757269837e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8192,0,0,4,11,"Success",0.00047,0.068797,0.064957,0.006346,0.025016,0.026212,0.003885,0.002007,0.198057,131088,0,65536,2.7757269837e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8192,0,0,5,11,"Success",0.000466,0.068533,0.064976,0.006327,0.025014,0.025992,0.003878,0.002016,0.197561,131088,0,65536,2.7757269837e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8192,0,0,6,11,"Success",0.000442,0.068396,0.065234,0.006371,0.024996,0.025866,0.00392,0.002035,0.197592,131088,0,65536,2.7757269837e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8192,0,0,7,11,"Success",0.000425,0.06855,0.065213,0.006439,0.024916,0.025875,0.003901,0.001995,0.19764,131088,0,65536,2.7757269837e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8192,0,0,8,11,"Success",0.000436,0.068629,0.064945,0.006362,0.024974,0.025802,0.003884,0.002005,0.197378,131088,0,65536,2.7757269837e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8192,0,0,9,11,"Success",0.000475,0.068527,0.064911,0.006407,0.025048,0.026044,0.003891,0.001996,0.197634,131088,0,65536,2.7757269837e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8192,0,0,10,11,"Success",0.000471,0.068379,0.076345,0.006296,0.024937,0.025766,0.003929,0.001932,0.208409,131088,0,65536,2.7757269837e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8192,0,0,11,11,"Success",0.000493,0.068668,0.065043,0.006373,0.025192,0.026047,0.003923,0.00202,0.198083,131088,0,65536,2.7757269837e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16384,0,0,0,12,"Warmup",0.000914,0.109521,0.040867,0.014462,0.035217,0.041774,0.017223,0.006973,0.267291,262160,0,131072,2.7756422687e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16384,0,0,1,12,"Warmup",0.000781,0.038504,0.03546,0.013201,0.031983,0.043791,0.017066,0.00622,0.187357,262160,0,131072,2.7756422687e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16384,0,0,2,12,"Success",0.000681,0.037403,0.033544,0.013833,0.034267,0.04325,0.0177,0.006336,0.187436,262160,0,131072,2.7756422687e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16384,0,0,3,12,"Success",0.000661,0.037037,0.033515,0.013493,0.032491,0.04222,0.016118,0.006557,0.182477,262160,0,131072,2.7756422687e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16384,0,0,4,12,"Success",0.000701,0.037483,0.034684,0.014139,0.031722,0.044851,0.016511,0.006513,0.186913,262160,0,131072,2.7756422687e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16384,0,0,5,12,"Success",0.000627,0.037928,0.033547,0.014717,0.033148,0.056107,0.01725,0.006752,0.200467,262160,0,131072,2.7756422687e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16384,0,0,6,12,"Success",0.000644,0.038183,0.033488,0.013544,0.032533,0.042989,0.017022,0.006441,0.185316,262160,0,131072,2.7756422687e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16384,0,0,7,12,"Success",0.000628,0.037404,0.034784,0.014226,0.032706,0.041498,0.016627,0.006572,0.184829,262160,0,131072,2.7756422687e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16384,0,0,8,12,"Success",0.000658,0.03737,0.0348,0.01522,0.032712,0.042814,0.017422,0.006332,0.187744,262160,0,131072,2.7756422687e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16384,0,0,9,12,"Success",0.000641,0.03777,0.033649,0.014638,0.032917,0.042486,0.017054,0.006635,0.186077,262160,0,131072,2.7756422687e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16384,0,0,10,12,"Success",0.00061,0.037323,0.034709,0.013581,0.032832,0.045048,0.016646,0.006448,0.187661,262160,0,131072,2.7756422687e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16384,0,0,11,12,"Success",0.000629,0.037396,0.03404,0.015116,0.031876,0.041987,0.017194,0.006522,0.185098,262160,0,131072,2.7756422687e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",32768,0,0,0,13,"Warmup",0.000558,0.14115,0.065401,0.023631,0.053358,0.074072,0.035427,0.006666,0.400657,524304,0,262144,2.7755999142e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",32768,0,0,1,13,"Warmup",0.000598,0.06571,0.061813,0.030459,0.046004,0.080666,0.034757,0.006159,0.326607,524304,0,262144,2.7755999142e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",32768,0,0,2,13,"Success",0.000431,0.06527,0.060685,0.030248,0.044403,0.080758,0.034508,0.006234,0.32294,524304,0,262144,2.7755999142e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",32768,0,0,3,13,"Success",0.000379,0.065477,0.061882,0.028569,0.045602,0.078165,0.035365,0.006546,0.322286,524304,0,262144,2.7755999142e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",32768,0,0,4,13,"Success",0.000391,0.06495,0.060836,0.028193,0.044517,0.080049,0.034482,0.006223,0.320031,524304,0,262144,2.7755999142e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",32768,0,0,5,13,"Success",0.000361,0.064633,0.061544,0.029969,0.043461,0.080715,0.044403,0.006368,0.331862,524304,0,262144,2.7755999142e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",32768,0,0,6,13,"Success",0.000401,0.065781,0.061217,0.028419,0.045924,0.078639,0.034628,0.006229,0.321636,524304,0,262144,2.7755999142e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",32768,0,0,7,13,"Success",0.00036,0.065514,0.060963,0.026834,0.044741,0.082011,0.034518,0.006417,0.321743,524304,0,262144,2.7755999142e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",32768,0,0,8,13,"Success",0.000368,0.065039,0.061707,0.028113,0.047122,0.08063,0.034517,0.005885,0.323708,524304,0,262144,2.7755999142e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",32768,0,0,9,13,"Success",0.000399,0.064997,0.060741,0.028878,0.043039,0.080312,0.034594,0.006228,0.319522,524304,0,262144,2.7755999142e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",32768,0,0,10,13,"Success",0.000371,0.064725,0.060956,0.02711,0.042801,0.078541,0.035045,0.006418,0.316355,524304,0,262144,2.7755999142e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",32768,0,0,11,13,"Success",0.000384,0.065488,0.060819,0.030225,0.045327,0.077579,0.034497,0.006399,0.321077,524304,0,262144,2.7755999142e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",65536,0,0,0,14,"Warmup",0.000581,0.190785,0.119123,0.046957,0.075927,0.061022,0.065017,0.007677,0.567446,1048592,0,524288,2.7755787376e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",65536,0,0,1,14,"Warmup",0.000437,0.127978,0.177371,0.04938,0.067461,0.062453,0.0647,0.006926,0.557207,1048592,0,524288,2.7755787376e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",65536,0,0,2,14,"Success",0.00043,0.176143,0.171756,0.048704,0.068104,0.060047,0.064865,0.006342,0.596774,1048592,0,524288,2.7755787376e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",65536,0,0,3,14,"Success",0.000458,0.118048,0.114314,0.048838,0.067335,0.06232,0.065197,0.006652,0.48346,1048592,0,524288,2.7755787376e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",65536,0,0,4,14,"Success",0.000418,0.117399,0.114786,0.049397,0.06641,0.061058,0.064754,0.005804,0.48037,1048592,0,524288,2.7755787376e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",65536,0,0,5,14,"Success",0.000442,0.118338,0.114274,0.048958,0.067533,0.058165,0.064764,0.00595,0.47875,1048592,0,524288,2.7755787376e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",65536,0,0,6,14,"Success",0.000411,0.116718,0.114337,0.048759,0.067564,0.058576,0.064813,0.005794,0.477324,1048592,0,524288,2.7755787376e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",65536,0,0,7,14,"Success",0.000417,0.117653,0.126379,0.049345,0.066719,0.059817,0.064819,0.005844,0.491512,1048592,0,524288,2.7755787376e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",65536,0,0,8,14,"Success",0.000413,0.118329,0.11458,0.049476,0.065599,0.058752,0.064836,0.006444,0.478753,1048592,0,524288,2.7755787376e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",65536,0,0,9,14,"Success",0.000404,0.117344,0.11433,0.049548,0.068097,0.059619,0.064784,0.006758,0.481197,1048592,0,524288,2.7755787376e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",65536,0,0,10,14,"Success",0.000403,0.117616,0.114402,0.048758,0.067019,0.06187,0.064765,0.006107,0.481295,1048592,0,524288,2.7755787376e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",65536,0,0,11,14,"Success",0.000415,0.117829,0.115593,0.049533,0.06688,0.06005,0.065182,0.005843,0.481633,1048592,0,524288,2.7755787376e-17,0
